year;date;dayofyear;weather;temperature;site_name;site_elevation;site_eleclass;trapping_locality ;stage_site;stage_overall;stage_mean_doy;stage_interval;trapping_interval;trapping_time;bumb_species;caste;activity;forage_plant;pollen;pollen_colour;sample_number;size;observer;comment
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:05;pasc;worker;for;Pru.vul;nopollen;0;1861;2.8;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:05;pasc;worker;for;Pru.vul;nopollen;0;1862;3.5;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:10;pasc;worker;fly;0;pollen;orange-braun;1863;3.1;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:15;telu;worker;for;Eup.ros;nopollen;0;1864;3.3;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:20;pasc;worker;for;Tri.rep;pollen;beige;1865;2.9;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:25;soro;male;for;Cen.jac;0;0;1866;NA;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:30;pasc;worker;for;Eup.ros;pollen;beige;1867;3;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:30;pasc;worker;for;Pru.vul;pollen;orange-braun;1868;3;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:35;pasc;worker;for;Pru.vul;pollen;beige;1869;2.8;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:35;pasc;worker;for;Eup.ros;nopollen;0;1870;2.4;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:35;pasc;worker;for;Tri.pra;pollen;gelb;1871;3.1;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;11:45-12:35;11:45-12:35(-12:40);12:35;pasc;worker;for;Tri.rep;pollen;beige;1872;2.9;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;0;11:45-12:35(-12:40);12:40;pasc;worker;for;Tri.pra;pollen;beige;1873;3.1;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;0;11:45-12:35(-12:40);12:40;pasc;worker;for;Tri.pra;pollen;braun;1874;3.4;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;0;11:45-12:35(-12:40);12:40;pasc;worker;for;Tri.pra;pollen;beige;1875;3.4;K;
2010;23.08.2010;235;sunny;NA;wmb1;960;1;inside;8;10;234;0;11:45-12:35(-12:40);12:40;pasc;worker;for;Tri.rep;nopollen;0;1876;2.5;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:05;pasc;worker;for;Cli.vul;nopollen;0;1877;2.9;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:10;pasc;worker;for;Cli.vul;pollen;hellbeige;1878;2.8;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:15;wurf;worker;for;Sal.glu;nopollen;0;1879;3.8;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:15;pasc;worker;for;Sal.glu;pollen;gelb;1880;3.6;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:15;camp;male;for;Cli.vul;0;0;1881;NA;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:15;flav;male;for;Ori.vul;0;0;1882;NA;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:20;pasc;worker;for;Cli.vul;pollen;gelb-weiálich;1883;3;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:20;pasc;worker;for;Cli.vul;pollen;hellbeige;1884;2.8;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:20;camp;male;for;Cli.vul;0;0;1885;NA;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:25;pasc;worker;for;Cli.vul;pollen;hellbeige;1886;3.1;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:25;barb;male;for;Ori.vul;0;0;1887;NA;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:25;pasc;worker;for;Sal.glu;pollen;gelb-weiálich;1888;3.4;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:30;pasc;worker;for;Eup.ros;pollen;beige;1889;2.5;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:40;pasc;worker;for;Tri.pra;pollen;gelb-beige;1890;3.2;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:45;hort;worker;for;Ori.vul;nopollen;0;1891;NA;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:45;pasc;worker;for;Cli.vul;pollen;gelb;1892;3.1;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:45;wurf;worker;for;Sal.glu;nopollen;0;1893;3.8;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:45;camp;male;for;Sal.glu;0;0;1894;NA;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:45;pasc;worker;for;Ori.vul;pollen;hellbeige;1895;2.4;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:50;pasc;worker;for;Cli.vul;nopollen;0;1896;3;K;
2010;23.08.2010;235;sunny;NA;wma1;766;1;inside;8;10;234;13:05-13:55;13:05-13:55;13:55;pasc;male;for;Cir.arv;0;0;1897;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:05;wurf;worker;for;Sal.glu;nopollen;0;1898;3.8;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:05;hort;worker;for;Sal.glu;pollen;weiá;1899;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:10;barb;male;for;Ori.vul;0;0;1900;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:10;soro;worker;for;Ori.vul;nopollen;0;1901;3.6;K;auf Eppi steht 1900
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:10;pasc;worker;for;Sal.glu;nopollen;0;1902;3.5;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:10;pasc;male;for;Sal.glu;0;0;1903;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:15;camp;male;fly;0;0;0;1904;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:15;pasc;worker;for;Sal.glu;nopollen;0;1905;3.4;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:15;pasc;male;for;Cir.vul;0;0;1906;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:20;pasc;worker;for;Sal.glu;nopollen;0;1907;3.1;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:20;hort;worker;for;Sal.glu;pollen;weiá;1908;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:25;pasc;male;for;Cli.vul;0;0;1909;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:25;wurf;worker;for;Sal.glu;nopollen;0;1910;3.6;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:30;wurf;worker;for;Sal.glu;nopollen;0;1911;4;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:30;wurf;worker;for;Sal.glu;nopollen;0;1912;3.8;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:30;pasc;worker;for;Cli.vul;pollen;braun;1913;2.9;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:30;telu;worker;for;Ori.vul;nopollen;0;1914;3;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:35;telu;worker;for;Ori.vul;nopollen;0;1915;3.1;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:35;pasc;male;for;Cir.vul;0;0;1916;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:40;wurf;male;for;Sal.glu;0;0;1917;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:40;pasc;male;for;Cli.vul;0;0;1918;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:45;pasc;male;for;Cli.vul;0;0;1919;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:45;gers;worker;for;Sal.glu;nopollen;0;1920;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:50;pasc;male;for;Cir.vul;0;0;1921;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:50;barb;male;for;Cir.vul;0;0;1922;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:50;pasc;male;for;Cli.vul;0;0;1923;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:55;wurf;male;for;Sal.glu;0;0;1924;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:55;hypn;male;for;Cli.vul;0;0;1925;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:55;wurf;male;for;Sal.glu;0;0;1926;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:55;wurf;worker;for;Sal.glu;nopollen;0;1927;4;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;15:05-15:55;15:05-15:55(-16:00);15:55;pasc;worker;for;Sal.glu;pollen;gelb-beige;1928;3.8;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;0;15:05-15:55(-16:00);16:00;wurf;male;for;Sal.glu;0;0;1929;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;0;15:05-15:55(-16:00);16:00;wurf;male;for;Sal.glu;0;0;1930;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;0;15:05-15:55(-16:00);16:00;hort;worker;for;Sal.glu;nopollen;0;1931;NA;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;0;15:05-15:55(-16:00);16:00;pasc;worker;for;Sal.glu;nopollen;0;1932;4;K;
2010;23.08.2010;235;cloudy/s;NA;ho1;841;1;inside;8;10;234;0;15:05-15:55(-16:00);16:00;sylv;male;for;Cir.vul;0;0;1933;NA;K;
2010;26.08.2010;238;sunny;;wma5;2032;5;0;7;11;242;11:10-12:00;11:10-12:00;0;0;0;0;0;0;0;0;0;K;
2010;26.08.2010;238;sunny;NA;wma4;1773;4;inside;3;11;242;10:00-10:50;10:00-10:50;10:30;prat;worker;for;Car.def;nopollen;0;1934;3.1;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:10;wurf;worker;for;Car.def;nopollen;0;1935;3.3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:10;soro;worker;for;Car.def;nopollen;0;1936;3.2;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:15;pyre;worker;for;Kna.dip;nopollen;0;1937;3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:15;pyre;worker;for;Kna.dip;nopollen;0;1938;3.2;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:15;wurf;worker;for;Rhi.gla;pollen;hellbeige;1939;3.7;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:15;prat;worker;for;Car.def;nopollen;0;1940;notprepyet;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:20;muci;worker;for;Lot.cor;pollen;beige;1941;3.5;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:20;wurf;worker;for;Rhi.gla;pollen;beige & orange;1942;4.2;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:25;soro;worker;for;Kna.dip;nopollen;0;1943;3.4;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:30;soro;worker;for;Sca.luc;pollen;hellbeige-hellila;1944;3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:30;prat;worker;for;Car.def;nopollen;0;1945;3.1;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:30;pasc;worker;for;Car.aca;pollen;gelb;1946;3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:35;muci;worker;for;Car.def;nopollen;0;1947;3.4;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:35;soro;worker;for;Car.def;nopollen;0;1948;3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:40;prat;worker;for;Pru.vul;nopollen;0;1949;3.2;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:40;soro;worker;for;Car.def;pollen;hellbeige-helllila & hellbeige;1950;3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:45;soro;worker;for;Car.def;nopollen;0;1951;3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:45;muci;worker;for;Tri.pra;nopollen;0;1952;3.5;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:50;soro;worker;for;Car.def;nopollen;0;1953;3.2;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);12:55;muci;worker;for;Lot.cor;pollen;hellbeige;1954;3.5;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);13:00;pasc;worker;for;Gen.asp;pollen;hellbeige;1955;3.7;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);13:00;pasc;worker;for;Car.aca;pollen;beige;1956;3.4;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);13:00;pasc;worker;for;Car.aca;pollen;beige;1957;3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;12:10-13:00;12:10-13:00(13:35-13:45);13:00;soro;worker;for;Car.def;nopollen;0;1958;3.1;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;0;12:10-13:00(13:35-13:45);13:35;pasc;male;for;Car.aca;0;0;1959;3.4;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;0;12:10-13:00(13:35-13:45);13:35;prat;worker;for;Car.aca;pollen;beige;1960;3.1;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;0;12:10-13:00(13:35-13:45);13:35;wurf;worker;for;Car.aca;nopollen;0;1961;3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;0;12:10-13:00(13:35-13:45);13:40;muci;worker;for;Lot.cor;pollen;orange & orange-beige;1962;3.5;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;0;12:10-13:00(13:35-13:45);13:40;muci;worker;for;Car.def;nopollen;0;1963;3.4;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;0;12:10-13:00(13:35-13:45);13:40;soro;worker;for;Car.def;nopollen;0;1964;3.3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;0;12:10-13:00(13:35-13:45);13:45;prat;worker;for;Car.def;nopollen;0;1965;3.4;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;0;12:10-13:00(13:35-13:45);13:45;soro;worker;for;Car.def;nopollen;0;1966;3.3;K;
2010;26.08.2010;238;sunny;NA;wmb5;1813;5;inside;7;11;242;0;12:10-13:00(13:35-13:45);13:45;soro;worker;for;Car.def;nopollen;0;1967;3;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:25;soro;worker;for;Car.def;nopollen;0;1968;3.2;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:25;gers;male;for;Aco.nap;0;0;1969;NA;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:25;pasc;worker;for;Sta.alo;nopollen;0;1970;3.3;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:25;gers;worker;for;Aco.vul;pollen;gelb-weiálich;1971;NA;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:30;prat;worker;for;Car.aca;nopollen;0;1972;3.9;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:30;prat;worker;for;Car.def;nopollen;0;1973;3;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:45;soro;worker;for;Car.aca;nopollen;0;1974;3.1;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:45;muci;worker;for;Tri.pra;pollen;braun;1975;3.7;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:45;prat;worker;for;Car.aca;nopollen;0;1976;3.5;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:50;prat;worker;for;Rhi.gla;pollen;hellbeige;1977;3.3;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:50;prat;worker;for;Car.def;nopollen;0;1978;3.2;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;14:55;pasc;worker;for;Car.def;nopollen;0;1979;3.1;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;15:00;pasc;worker;for;Car.def;nopollen;0;1980;3;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;15:00;prat;worker;for;Car.def;nopollen;0;1981;3.4;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;15:05;pasc;worker;for;Car.aca;pollen;hellbeige & beige;1982;2.7;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;15:10;hort;worker;for;Car.aca;nopollen;0;1983;NA;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;15:15;pasc;worker;for;Tri.pra;pollen;gelb;1984;3.2;K;
2010;26.08.2010;238;sunny leicht windy;NA;wmb4;1655;4;inside;7;11;242;14:25-15:15;14:25-15:15;15:15;pasc;worker;for;Car.def;nopollen;0;1985;2.9;K;
2010;26.08.2010;238;sunny leicht windy;NA;wma3;1423;3;inside;9;11;242;15:55-16:45;15:55-16:45;16:10;wurf;male;for;Car.aca;0;0;1986;NA;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;17:50;wurf;worker;for;Gen.asc;nopollen;0;1987;3.4;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;17:50;pasc;worker;for;Gen.asc;pollen;gelb;1988;3.4;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;17:50;pasc;worker;for;Gen.asc;pollen;hellbeige;1989;3.5;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;17:50;pasc;worker;for;Gen.asc;pollen;gelb-beige;1990;3.3;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;17:50;gers;queen;for;Gen.asc;nopollen;0;0;0;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;17:55;wurf;worker;for;Gen.asc;nopollen;0;1991;4;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:00;pasc;worker;for;Gen.asc;pollen;hellbeige;1992;3;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:00;wurf;male;for;Gen.asc;0;0;1993;NA;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:00;gers;male;for;Gen.asc;0;0;1994;NA;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:00;prat;youngqueen;for;Gen.asc;pollen;gelb;0;0;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:05;pasc;worker;for;Gen.asc;pollen;braun;1995;3.3;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:05;pasc;worker;for;Gen.asc;pollen;braun & hellbeige;1996;3.4;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:10;soro;worker;for;Gen.asc;pollen;gelb;1997;3.4;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:10;pasc;worker;for;Gen.asc;pollen;hellbeige;1998;3.1;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:15;pasc;worker;for;Gen.asc;pollen;gelb-weiálich;1999;3.5;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:20;wurf;worker;for;Rhi.gla;pollen;hellbeige;2000;3.7;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:35;pasc;worker;for;Gen.asc;nopollen;0;2001;3.1;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:35;pasc;worker;for;Gen.asc;nopollen;0;2002;3.1;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:40;pasc;worker;for;Gen.asc;pollen;gelb-weiálich;2003;3.3;K;
2010;26.08.2010;238;sunny ab 18:30 schattig;NA;wmb3;1420;3;inside;6;11;242;17:50-18:40;17:50-18:40;18:40;soro;male;for;Gen.asc;0;0;2004;NA;K;
