year;dayofyear;site_name;management;Mean_altitude;Lat;Long;trapping_time;bumb_species;bumb_sp_latin;pollen;bumb_lifestyle;forage_plant;plant_sp_latin
2011;232;wmb5;none;1813;47,571583;12,93625;13:20;prat;Bombus pratorum;pollen;social;Rhi.gla;Rhinanthus glacialis
2011;232;wmb5;none;1813;47,571583;12,93625;13:30;wurf;Bombus wurflenii;nopollen;social;Rhi.gla;Rhinanthus glacialis
2011;223;wmb5;none;1813;47,571583;12,93625;13:55;wurf;Bombus wurflenii;pollen;social;Rhi.gla;Rhinanthus glacialis
2011;223;wmb5;none;1813;47,571583;12,93625;14:10;wurf;Bombus wurflenii;pollen;social;Rhi.gla;Rhinanthus glacialis
2011;232;wmb5;none;1813;47,571583;12,93625;14:00;wurf;Bombus wurflenii;pollen;social;Rhi.gla;Rhinanthus glacialis
2011;223;wmb5;none;1813;47,571583;12,93625;14:45;wurf;Bombus wurflenii;pollen;social;Rhi.gla;Rhinanthus glacialis
2011;193;wmb5;none;1813;47,571583;12,93625;14:10;wurf;Bombus wurflenii;pollen;social;Rhi.gla;Rhinanthus glacialis
2011;232;wmb5;none;1813;47,571583;12,93625;13:30;pasc;Bombus pascuorum;pollen;social;Rhi.gla;Rhinanthus glacialis
2011;232;wmb5;none;1813;47,571583;12,93625;13:25;prat;Bombus pratorum;pollen;social;Rhi.gla;Rhinanthus glacialis
2011;193;wmb5;none;1813;47,571583;12,93625;14:15;prat;Bombus pratorum;pollen;social;Rhi.gla;Rhinanthus glacialis
2011;193;wmb5;none;1813;47,571583;12,93625;13:45;wurf;Bombus wurflenii;pollen;social;Rhi.gla;Rhinanthus glacialis
2011;208;wmb5;none;1813;47,571583;12,93625;15:35;prat;Bombus pratorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;14:10;prat;Bombus pratorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;14:05;mont;Bombus monticola;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;208;wmb5;none;1813;47,571583;12,93625;14:55;prat;Bombus pratorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;15:20;soro;Bombus soroeensis;pollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;14:50;prat;Bombus pratorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;14:55;mont;Bombus monticola;pollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;15:30;mont;Bombus monticola;pollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;14:15;prat;Bombus pratorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;14:00;telu;Bombus terrestris/lucorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;13:40;pyre;Bombus pyrenaeus;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;14:05;pasc;Bombus pascuorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;14:40;telu;Bombus terrestris/lucorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;15:25;pasc;Bombus pascuorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;14:05;luco;Bombus lucorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;13:45;prat;Bombus pratorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;15:20;soro;Bombus soroeensis;pollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;14:10;telu;Bombus terrestris/lucorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;14:45;hort;Bombus hortorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;13:55;mont;Bombus monticola;pollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;13:40;luco;Bombus lucorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;14:40;pasc;Bombus pascuorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;15:25;prat;Bombus pratorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;208;wmb5;none;1813;47,571583;12,93625;14:55;prat;Bombus pratorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;14:40;soro;Bombus soroeensis;pollen;social;Rho.hir;Rhododendron hirsutum
2011;208;wmb5;none;1813;47,571583;12,93625;14:55;prat;Bombus pratorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;15:00;pasc;Bombus pascuorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;208;wmb5;none;1813;47,571583;12,93625;14:50;mont;Bombus monticola;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;14:05;telu;Bombus terrestris/lucorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;13:40;prat;Bombus pratorum;nopollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;15:30;soro;Bombus soroeensis;pollen;social;Rho.hir;Rhododendron hirsutum
2011;185;wmb5;none;1813;47,571583;12,93625;15:25;telu;Bombus terrestris/lucorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;13:55;prat;Bombus pratorum;pollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;14:30;soro;Bombus soroeensis;pollen;social;Rho.hir;Rhododendron hirsutum
2011;193;wmb5;none;1813;47,571583;12,93625;14:00;soro;Bombus soroeensis;pollen;social;Rho.hir;Rhododendron hirsutum
2011;208;wmb5;none;1813;47,571583;12,93625;15:30;soro;Bombus soroeensis;nopollen;social;Sca.luc;Scabiosa lucida
2011;208;wmb5;none;1813;47,571583;12,93625;15:00;soro;Bombus soroeensis;nopollen;social;Sca.luc;Scabiosa lucida
2011;223;wmb5;none;1813;47,571583;12,93625;14:35;pasc;Bombus pascuorum;nopollen;social;Sca.luc;Scabiosa lucida
2011;223;wmb5;none;1813;47,571583;12,93625;14:05;soro;Bombus soroeensis;pollen;social;Sca.luc;Scabiosa lucida
2011;208;wmb5;none;1813;47,571583;12,93625;14:55;luco;Bombus lucorum;nopollen;social;Sca.luc;Scabiosa lucida
2011;208;wmb5;none;1813;47,571583;12,93625;14:55;soro;Bombus soroeensis;nopollen;social;Sca.luc;Scabiosa lucida
2011;208;wmb5;none;1813;47,571583;12,93625;14:55;telu;Bombus terrestris/lucorum;nopollen;social;Sca.luc;Scabiosa lucida
2011;208;wmb5;none;1813;47,571583;12,93625;15:35;soro;Bombus soroeensis;nopollen;social;Sca.luc;Scabiosa lucida
2011;208;wmb5;none;1813;47,571583;12,93625;14:45;soro;Bombus soroeensis;nopollen;social;Sca.luc;Scabiosa lucida
2011;232;wmb5;none;1813;47,571583;12,93625;13:55;prat;Bombus pratorum;nopollen;social;Sen.ova;Senecio ovatus
2011;208;wmb5;none;1813;47,571583;12,93625;15:40;prat;Bombus pratorum;nopollen;social;Sol.vir;Solidago virgaurea s.str.
2011;193;wmb5;none;1813;47,571583;12,93625;14:20;soro;Bombus soroeensis;pollen;social;Sta.alo;Stachys alopecuros
2011;208;wmb5;none;1813;47,571583;12,93625;14:55;prat;Bombus pratorum;nopollen;social;Sta.alo;Stachys alopecuros
2011;223;wmb5;none;1813;47,571583;12,93625;14:10;pasc;Bombus pascuorum;pollen;social;Sta.alo;Stachys alopecuros
2011;193;wmb5;none;1813;47,571583;12,93625;14:05;wurf;Bombus wurflenii;nopollen;social;Sta.alo;Stachys alopecuros
2011;208;wmb5;none;1813;47,571583;12,93625;15:15;wurf;Bombus wurflenii;pollen;social;Sta.alo;Stachys alopecuros
2011;208;wmb5;none;1813;47,571583;12,93625;15:25;pasc;Bombus pascuorum;pollen;social;Sta.alo;Stachys alopecuros
2011;223;wmb5;none;1813;47,571583;12,93625;13:55;soro;Bombus soroeensis;pollen;social;Sta.alo;Stachys alopecuros
2011;208;wmb5;none;1813;47,571583;12,93625;15:05;wurf;Bombus wurflenii;nopollen;social;Sta.alo;Stachys alopecuros
2011;208;wmb5;none;1813;47,571583;12,93625;15:35;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;193;wmb5;none;1813;47,571583;12,93625;14:35;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;193;wmb5;none;1813;47,571583;12,93625;14:35;mont;Bombus monticola;nopollen;social;Tri.bad;Trifolium badium
2011;208;wmb5;none;1813;47,571583;12,93625;15:25;prat;Bombus pratorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;193;wmb5;none;1813;47,571583;12,93625;14:25;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;223;wmb5;none;1813;47,571583;12,93625;14:40;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;232;wmb5;none;1813;47,571583;12,93625;13:25;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;208;wmb5;none;1813;47,571583;12,93625;15:20;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;193;wmb5;none;1813;47,571583;12,93625;13:50;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;223;wmb5;none;1813;47,571583;12,93625;14:05;wurf;Bombus wurflenii;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;223;wmb5;none;1813;47,571583;12,93625;14:40;mend;Bombus mendax;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;208;wmb5;none;1813;47,571583;12,93625;15:35;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2012;151;h1;grasing;817;47,590633;12,836133;16:00;pasc;Bombus pascuorum;nopollen;social;Aju.rep;Ajuga reptans 
2012;142;h1;grasing;817;47,590633;12,836133;11:50;pasc;Bombus pascuorum;nopollen;social;Aju.rep;Ajuga reptans 
2012;142;h1;grasing;817;47,590633;12,836133;11:30;prat;Bombus pratorum;nopollen;social;Apo.foe;Aposeris foetida
2012;142;h1;grasing;817;47,590633;12,836133;11:35;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Apo.foe;Aposeris foetida
2012;142;h1;grasing;817;47,590633;12,836133;11:55;telu;Bombus terrestris/lucorum;nopollen;social;Apo.foe;Aposeris foetida
2012;142;h1;grasing;817;47,590633;12,836133;12:05;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Apo.foe;Aposeris foetida
2012;142;h1;grasing;817;47,590633;12,836133;11:20;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Apo.foe;Aposeris foetida
2012;142;h1;grasing;817;47,590633;12,836133;12:10;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Apo.foe;Aposeris foetida
2012;226;h1;grasing;817;47,590633;12,836133;11:10;wurf;Bombus wurflenii;NA;social;Car.def;Carduus defloratus s.str.
2012;226;h1;grasing;817;47,590633;12,836133;11:10;soro;Bombus soroeensis;NA;social;Car.def;Carduus defloratus s.str.
2012;226;h1;grasing;817;47,590633;12,836133;10:30;pasc;Bombus pascuorum;pollen;social;Cen.jac;Centaurea jacea s.str.
2012;206;h1;grasing;817;47,590633;12,836133;17:15;pasc;Bombus pascuorum;pollen;social;Cen.jac;Centaurea jacea s.str.
2012;208;h1;grasing;817;47,590633;12,836133;13:55;telu;Bombus terrestris/lucorum;nopollen;social;Cen.jac;Centaurea jacea s.str.
2012;208;h1;grasing;817;47,590633;12,836133;14:05;soro;Bombus soroeensis;pollen;social;Cen.jac;Centaurea jacea s.str.
2012;226;h1;grasing;817;47,590633;12,836133;10:30;pasc;Bombus pascuorum;pollen;social;Cen.jac;Centaurea jacea s.str.
2012;110;h1;grasing;817;47,590633;12,836133;15:30;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;11:25;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;10:50;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;122;h1;grasing;817;47,590633;12,836133;15:50;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;122;h1;grasing;817;47,590633;12,836133;14:20;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;13:10;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;13:05;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;14:45;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;13:15;jone;Bombus jonellus;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;13:10;wurf;Bombus wurflenii;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;16:55;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;10:15;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;13:30;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;13:05;jone;Bombus jonellus;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;16:10;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;11:40;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;16:50;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;14:45;jone;Bombus jonellus;nopollen;social;Eri.car;Erica carnea
2012;93;h1;grasing;817;47,590633;12,836133;12:20;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;11:45;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;17:05;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;16:00;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;16:35;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;16:35;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;14:05;jone;Bombus jonellus;nopollen;social;Eri.car;Erica carnea
2012;122;h1;grasing;817;47,590633;12,836133;15:05;pasc;Bombus pascuorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;12:30;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;14:35;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;14:30;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;14:30;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;15:00;wurf;Bombus wurflenii;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;17:15;soro;Bombus soroeensis;nopollen;social;Eri.car;Erica carnea
2012;110;h1;grasing;817;47,590633;12,836133;14:25;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;17:45;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;110;h1;grasing;817;47,590633;12,836133;16:15;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;122;h1;grasing;817;47,590633;12,836133;15:15;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;110;h1;grasing;817;47,590633;12,836133;14:30;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;122;h1;grasing;817;47,590633;12,836133;16:05;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;13:30;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;110;h1;grasing;817;47,590633;12,836133;15:25;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;112;h1;grasing;817;47,590633;12,836133;17:50;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;17:15;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;18:10;pasc;Bombus pascuorum;nopollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;13:45;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;13:25;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;122;h1;grasing;817;47,590633;12,836133;14:05;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;102;h1;grasing;817;47,590633;12,836133;12:50;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;10:20;pasc;Bombus pascuorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;18:00;pasc;Bombus pascuorum;nopollen;social;Eri.car;Erica carnea
2012;122;h1;grasing;817;47,590633;12,836133;14:55;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;16:35;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;16:45;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;12:35;jone;Bombus jonellus;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;17:35;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;14:35;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;125;h1;grasing;817;47,590633;12,836133;13:55;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;12:50;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;18:10;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;15:15;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;15:45;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;17:45;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;12:20;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;13:05;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;112;h1;grasing;817;47,590633;12,836133;10:40;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;13:15;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;13:35;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;13:10;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;122;h1;grasing;817;47,590633;12,836133;14:05;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;13:55;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;109;h1;grasing;817;47,590633;12,836133;11:25;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;109;h1;grasing;817;47,590633;12,836133;11:20;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;11:05;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;10:10;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;119;h1;grasing;817;47,590633;12,836133;11:40;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;93;h1;grasing;817;47,590633;12,836133;11:55;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;17:50;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;122;h1;grasing;817;47,590633;12,836133;14:15;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;12:25;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;12:25;soro;Bombus soroeensis;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;13:50;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;11:55;jone;Bombus jonellus;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;17:50;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;17:25;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;17:00;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;17:45;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;17:35;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;110;h1;grasing;817;47,590633;12,836133;15:40;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;14:35;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;91;h1;grasing;817;47,590633;12,836133;13:25;jone;Bombus jonellus;nopollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;13:45;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;109;h1;grasing;817;47,590633;12,836133;11:50;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;17:55;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;17:00;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;11:00;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;11:50;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;11:10;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;125;h1;grasing;817;47,590633;12,836133;14:15;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;14:30;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;122;h1;grasing;817;47,590633;12,836133;15:45;prat;Bombus pratorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;14:40;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;16:45;soro;Bombus soroeensis;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;11:35;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;12:45;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;13:45;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;109;h1;grasing;817;47,590633;12,836133;11:30;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;12:15;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;17:40;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;120;h1;grasing;817;47,590633;12,836133;11:40;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;117;h1;grasing;817;47,590633;12,836133;16:35;jone;Bombus jonellus;pollen;social;Eri.car;Erica carnea
2012;114;h1;grasing;817;47,590633;12,836133;13:20;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;119;h1;grasing;817;47,590633;12,836133;11:35;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Eri.car;Erica carnea
2012;88;h1;grasing;817;47,590633;12,836133;15:15;soro;Bombus soroeensis;nopollen;social;Eri.car;Erica carnea
2012;116;h1;grasing;817;47,590633;12,836133;16:55;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;93;h1;grasing;817;47,590633;12,836133;12:05;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;110;h1;grasing;817;47,590633;12,836133;16:10;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
2012;118;h1;grasing;817;47,590633;12,836133;12:15;telu;Bombus terrestris/lucorum;nopollen;social;Eri.car;Erica carnea
