site,sp.pair,bb.sp1,bb.sp2,subgenus1,subgenus2,tongue1,tongue2,elev.mean,tongue.diff,tongue.pair,subgenus.diff,niche.overlap,level,niche.overlap.genus,niche.overlap.family,niche.overlap.ktype
ho2,hort:telu,hort,telu,Megabombus,Bombus,long,short,1045,TRUE,short:long,different,0.046921940855958355,genus,0.046921940855958355,NA,NA
ho2,hort:wurf,hort,wurf,Megabombus,Alpigenobombus,long,med,1045,TRUE,med:long,different,0.47150688225656645,genus,0.47150688225656645,NA,NA
ho2,humi:hypn,humi,hypn,Thoracobombus,Pyrobombus,med,med,1045,FALSE,med:med,different,0,genus,0,NA,NA
ho2,humi:jone,humi,jone,Thoracobombus,Pyrobombus,med,short,1045,TRUE,short:med,different,0,genus,0,NA,NA
ho2,humi:lapi,humi,lapi,Thoracobombus,Melanobombus,med,short,1045,TRUE,short:med,different,0,genus,0,NA,NA
ho2,humi:mont,humi,mont,Thoracobombus,Pyrobombus,med,med,1045,FALSE,med:med,different,0,genus,0,NA,NA
ho2,humi:pasc,humi,pasc,Thoracobombus,Thoracobombus,med,med,1045,FALSE,med:med,same,0.02552920850999696,genus,0.02552920850999696,NA,NA
ho2,humi:prat,humi,prat,Thoracobombus,Pyrobombus,med,short,1045,TRUE,short:med,different,0.17449251630829388,genus,0.17449251630829388,NA,NA
ho2,humi:psit,humi,psit,Thoracobombus,Psithyrus,med,short,1045,TRUE,short:med,different,0.3616946442845723,genus,0.3616946442845723,NA,NA
ho2,humi:soro,humi,soro,Thoracobombus,Kallobombus,med,short,1045,TRUE,short:med,different,0.3850762483673922,genus,0.3850762483673922,NA,NA
ho2,humi:telu,humi,telu,Thoracobombus,Bombus,med,short,1045,TRUE,short:med,different,0.10609889286859686,genus,0.10609889286859686,NA,NA
ho2,humi:wurf,humi,wurf,Thoracobombus,Alpigenobombus,med,med,1045,FALSE,med:med,different,0.20471924732451352,genus,0.20471924732451352,NA,NA
ho2,hypn:jone,hypn,jone,Pyrobombus,Pyrobombus,med,short,1045,TRUE,short:med,same,0,genus,0,NA,NA
ho2,hypn:lapi,hypn,lapi,Pyrobombus,Melanobombus,med,short,1045,TRUE,short:med,different,0,genus,0,NA,NA
ho2,hypn:mont,hypn,mont,Pyrobombus,Pyrobombus,med,med,1045,FALSE,med:med,same,0.6601466992665037,genus,0.6601466992665037,NA,NA
ho2,hypn:pasc,hypn,pasc,Pyrobombus,Thoracobombus,med,med,1045,FALSE,med:med,different,0.08228295052072299,genus,0.08228295052072299,NA,NA
ho2,hypn:prat,hypn,prat,Pyrobombus,Pyrobombus,med,short,1045,TRUE,short:med,same,0.17774133163571093,genus,0.17774133163571093,NA,NA
ho2,hypn:psit,hypn,psit,Pyrobombus,Psithyrus,med,short,1045,TRUE,short:med,different,0,genus,0,NA,NA
ho2,hypn:soro,hypn,soro,Pyrobombus,Kallobombus,med,short,1045,TRUE,short:med,different,0.14811313043835694,genus,0.14811313043835694,NA,NA
ho2,hypn:telu,hypn,telu,Pyrobombus,Bombus,med,short,1045,TRUE,short:med,different,0.17145283742342854,genus,0.17145283742342854,NA,NA
ho2,hypn:wurf,hypn,wurf,Pyrobombus,Alpigenobombus,med,med,1045,FALSE,med:med,different,0.13731966721034317,genus,0.13731966721034317,NA,NA
ho2,jone:lapi,jone,lapi,Pyrobombus,Melanobombus,short,short,1045,FALSE,short:short,different,0,genus,0,NA,NA
ho2,jone:mont,jone,mont,Pyrobombus,Pyrobombus,short,med,1045,TRUE,short:med,same,0,genus,0,NA,NA
ho2,jone:pasc,jone,pasc,Pyrobombus,Thoracobombus,short,med,1045,TRUE,short:med,different,0.1693609146612166,genus,0.1693609146612166,NA,NA
ho2,jone:prat,jone,prat,Pyrobombus,Pyrobombus,short,short,1045,FALSE,short:short,same,0.28914812519502253,genus,0.28914812519502253,NA,NA
ho2,jone:psit,jone,psit,Pyrobombus,Psithyrus,short,short,1045,FALSE,short:short,different,0.230797584701536,genus,0.230797584701536,NA,NA
ho2,jone:soro,jone,soro,Pyrobombus,Kallobombus,short,short,1045,FALSE,short:short,different,0.20650563803958588,genus,0.20650563803958588,NA,NA
ho2,jone:telu,jone,telu,Pyrobombus,Bombus,short,short,1045,FALSE,short:short,different,0.005615054046381074,genus,0.005615054046381074,NA,NA
ho2,jone:wurf,jone,wurf,Pyrobombus,Alpigenobombus,short,med,1045,TRUE,short:med,different,0.30017802658506665,genus,0.30017802658506665,NA,NA
ho2,lapi:mont,lapi,mont,Melanobombus,Pyrobombus,short,med,1045,TRUE,short:med,different,0.392156862745098,genus,0.392156862745098,NA,NA
ho2,lapi:pasc,lapi,pasc,Melanobombus,Thoracobombus,short,med,1045,TRUE,short:med,different,0,genus,0,NA,NA
ho2,lapi:prat,lapi,prat,Melanobombus,Pyrobombus,short,short,1045,FALSE,short:short,different,0.12031768424277711,genus,0.12031768424277711,NA,NA
ho2,lapi:psit,lapi,psit,Melanobombus,Psithyrus,short,short,1045,FALSE,short:short,different,0.26668678448162053,genus,0.26668678448162053,NA,NA
ho2,lapi:soro,lapi,soro,Melanobombus,Kallobombus,short,short,1045,FALSE,short:short,different,0.12845129897982122,genus,0.12845129897982122,NA,NA
ho2,lapi:telu,lapi,telu,Melanobombus,Bombus,short,short,1045,FALSE,short:short,different,0.04978497550696237,genus,0.04978497550696237,NA,NA
ho2,lapi:wurf,lapi,wurf,Melanobombus,Alpigenobombus,short,med,1045,TRUE,short:med,different,0,genus,0,NA,NA
ho2,mont:pasc,mont,pasc,Pyrobombus,Thoracobombus,med,med,1045,FALSE,med:med,different,0.022086341679236066,genus,0.022086341679236066,NA,NA
ho2,mont:prat,mont,prat,Pyrobombus,Pyrobombus,med,short,1045,TRUE,short:med,same,0.08582532342411986,genus,0.08582532342411986,NA,NA
ho2,mont:psit,mont,psit,Pyrobombus,Psithyrus,med,short,1045,TRUE,short:med,different,0.08279118718844436,genus,0.08279118718844436,NA,NA
ho2,mont:soro,mont,soro,Pyrobombus,Kallobombus,med,short,1045,TRUE,short:med,different,0.1382969457162948,genus,0.1382969457162948,NA,NA
ho2,mont:telu,mont,telu,Pyrobombus,Bombus,med,short,1045,TRUE,short:med,different,0.02322438712361219,genus,0.02322438712361219,NA,NA
ho2,mont:wurf,mont,wurf,Pyrobombus,Alpigenobombus,med,med,1045,FALSE,med:med,different,0,genus,0,NA,NA
ho2,pasc:prat,pasc,prat,Thoracobombus,Pyrobombus,med,short,1045,TRUE,short:med,different,0.38488163745548865,genus,0.38488163745548865,NA,NA
ho2,pasc:psit,pasc,psit,Thoracobombus,Psithyrus,med,short,1045,TRUE,short:med,different,0.10445931572287193,genus,0.10445931572287193,NA,NA
ho2,pasc:soro,pasc,soro,Thoracobombus,Kallobombus,med,short,1045,TRUE,short:med,different,0.24769949315146345,genus,0.24769949315146345,NA,NA
ho2,pasc:telu,pasc,telu,Thoracobombus,Bombus,med,short,1045,TRUE,short:med,different,0.11782241428071716,genus,0.11782241428071716,NA,NA
ho2,pasc:wurf,pasc,wurf,Thoracobombus,Alpigenobombus,med,med,1045,FALSE,med:med,different,0.18487277420441828,genus,0.18487277420441828,NA,NA
ho2,prat:psit,prat,psit,Pyrobombus,Psithyrus,short,short,1045,FALSE,short:short,different,0.36030491804960985,genus,0.36030491804960985,NA,NA
ho2,prat:soro,prat,soro,Pyrobombus,Kallobombus,short,short,1045,FALSE,short:short,different,0.6140986701087549,genus,0.6140986701087549,NA,NA
ho2,prat:telu,prat,telu,Pyrobombus,Bombus,short,short,1045,FALSE,short:short,different,0.30508798112715985,genus,0.30508798112715985,NA,NA
ho2,prat:wurf,prat,wurf,Pyrobombus,Alpigenobombus,short,med,1045,TRUE,short:med,different,0.43254377417354295,genus,0.43254377417354295,NA,NA
ho2,psit:soro,psit,soro,Psithyrus,Kallobombus,short,short,1045,FALSE,short:short,different,0.5469547703799722,genus,0.5469547703799722,NA,NA
ho2,psit:telu,psit,telu,Psithyrus,Bombus,short,short,1045,FALSE,short:short,different,0.2627165455467584,genus,0.2627165455467584,NA,NA
ho2,psit:wurf,psit,wurf,Psithyrus,Alpigenobombus,short,med,1045,TRUE,short:med,different,0.25787408639224485,genus,0.25787408639224485,NA,NA
ho2,soro:telu,soro,telu,Kallobombus,Bombus,short,short,1045,FALSE,short:short,different,0.2637375785320025,genus,0.2637375785320025,NA,NA
ho2,soro:wurf,soro,wurf,Kallobombus,Alpigenobombus,short,med,1045,TRUE,short:med,different,0.31292204791190925,genus,0.31292204791190925,NA,NA
ho2,telu:wurf,telu,wurf,Bombus,Alpigenobombus,short,med,1045,TRUE,short:med,different,0.09476966100157391,genus,0.09476966100157391,NA,NA
ho3,gers:hort,gers,hort,Megabombus,Megabombus,long,long,1333,FALSE,long:long,same,0.30597993724429096,genus,0.30597993724429096,NA,NA
ho3,gers:hypn,gers,hypn,Megabombus,Pyrobombus,long,med,1333,TRUE,med:long,different,0,genus,0,NA,NA
ho3,gers:jone,gers,jone,Megabombus,Pyrobombus,long,short,1333,TRUE,short:long,different,0,genus,0,NA,NA
ho3,gers:mont,gers,mont,Megabombus,Pyrobombus,long,med,1333,TRUE,med:long,different,0,genus,0,NA,NA
ho3,gers:muci,gers,muci,Megabombus,Thoracobombus,long,med,1333,TRUE,med:long,different,0,genus,0,NA,NA
ho3,gers:pasc,gers,pasc,Megabombus,Thoracobombus,long,med,1333,TRUE,med:long,different,0.12226376573700648,genus,0.12226376573700648,NA,NA
ho3,gers:prat,gers,prat,Megabombus,Pyrobombus,long,short,1333,TRUE,short:long,different,0.08445107281978392,genus,0.08445107281978392,NA,NA
ho3,gers:psit,gers,psit,Megabombus,Psithyrus,long,short,1333,TRUE,short:long,different,0,genus,0,NA,NA
ho3,gers:pyre,gers,pyre,Megabombus,Pyrobombus,long,short,1333,TRUE,short:long,different,0,genus,0,NA,NA
ho3,gers:soro,gers,soro,Megabombus,Kallobombus,long,short,1333,TRUE,short:long,different,0,genus,0,NA,NA
ho3,gers:telu,gers,telu,Megabombus,Bombus,long,short,1333,TRUE,short:long,different,0.181763584814429,genus,0.181763584814429,NA,NA
ho3,gers:wurf,gers,wurf,Megabombus,Alpigenobombus,long,med,1333,TRUE,med:long,different,0.3555973415469874,genus,0.3555973415469874,NA,NA
ho3,hort:hypn,hort,hypn,Megabombus,Pyrobombus,long,med,1333,TRUE,med:long,different,0.24836198490292072,genus,0.24836198490292072,NA,NA
ho3,hort:jone,hort,jone,Megabombus,Pyrobombus,long,short,1333,TRUE,short:long,different,0.5488170231589926,genus,0.5488170231589926,NA,NA
ho3,hort:mont,hort,mont,Megabombus,Pyrobombus,long,med,1333,TRUE,med:long,different,0.08793836175942094,genus,0.08793836175942094,NA,NA
ho3,hort:muci,hort,muci,Megabombus,Thoracobombus,long,med,1333,TRUE,med:long,different,0.5119374328128127,genus,0.5119374328128127,NA,NA
ho3,hort:pasc,hort,pasc,Megabombus,Thoracobombus,long,med,1333,TRUE,med:long,different,0.5020825543867488,genus,0.5020825543867488,NA,NA
ho3,hort:prat,hort,prat,Megabombus,Pyrobombus,long,short,1333,TRUE,short:long,different,0.5071956792417722,genus,0.5071956792417722,NA,NA
ho3,hort:psit,hort,psit,Megabombus,Psithyrus,long,short,1333,TRUE,short:long,different,0.3925330104532685,genus,0.3925330104532685,NA,NA
ho3,hort:pyre,hort,pyre,Megabombus,Pyrobombus,long,short,1333,TRUE,short:long,different,0,genus,0,NA,NA
ho3,hort:soro,hort,soro,Megabombus,Kallobombus,long,short,1333,TRUE,short:long,different,0.2890152463157677,genus,0.2890152463157677,NA,NA
ho3,hort:telu,hort,telu,Megabombus,Bombus,long,short,1333,TRUE,short:long,different,0.47967089645898664,genus,0.47967089645898664,NA,NA
ho3,hort:wurf,hort,wurf,Megabombus,Alpigenobombus,long,med,1333,TRUE,med:long,different,0.4098697067553134,genus,0.4098697067553134,NA,NA
ho3,hypn:jone,hypn,jone,Pyrobombus,Pyrobombus,med,short,1333,TRUE,short:med,same,0,genus,0,NA,NA
ho3,hypn:mont,hypn,mont,Pyrobombus,Pyrobombus,med,med,1333,FALSE,med:med,same,0,genus,0,NA,NA
ho3,hypn:muci,hypn,muci,Pyrobombus,Thoracobombus,med,med,1333,FALSE,med:med,different,0.10267895598242749,genus,0.10267895598242749,NA,NA
ho3,hypn:pasc,hypn,pasc,Pyrobombus,Thoracobombus,med,med,1333,FALSE,med:med,different,0.11974259150473177,genus,0.11974259150473177,NA,NA
ho3,hypn:prat,hypn,prat,Pyrobombus,Pyrobombus,med,short,1333,TRUE,short:med,same,0.18623107721753618,genus,0.18623107721753618,NA,NA
ho3,hypn:psit,hypn,psit,Pyrobombus,Psithyrus,med,short,1333,TRUE,short:med,different,0,genus,0,NA,NA
ho3,hypn:pyre,hypn,pyre,Pyrobombus,Pyrobombus,med,short,1333,TRUE,short:med,same,0,genus,0,NA,NA
ho3,hypn:soro,hypn,soro,Pyrobombus,Kallobombus,med,short,1333,TRUE,short:med,different,0.044071465038326374,genus,0.044071465038326374,NA,NA
ho3,hypn:telu,hypn,telu,Pyrobombus,Bombus,med,short,1333,TRUE,short:med,different,0.495763941947726,genus,0.495763941947726,NA,NA
ho3,hypn:wurf,hypn,wurf,Pyrobombus,Alpigenobombus,med,med,1333,FALSE,med:med,different,0.13972681224806416,genus,0.13972681224806416,NA,NA
ho3,jone:mont,jone,mont,Pyrobombus,Pyrobombus,short,med,1333,TRUE,short:med,same,0.3666666666666667,genus,0.3666666666666667,NA,NA
ho3,jone:muci,jone,muci,Pyrobombus,Thoracobombus,short,med,1333,TRUE,short:med,different,0.6639044968202255,genus,0.6639044968202255,NA,NA
ho3,jone:pasc,jone,pasc,Pyrobombus,Thoracobombus,short,med,1333,TRUE,short:med,different,0.3502533004219348,genus,0.3502533004219348,NA,NA
ho3,jone:prat,jone,prat,Pyrobombus,Pyrobombus,short,short,1333,FALSE,short:short,same,0.34755332582477494,genus,0.34755332582477494,NA,NA
ho3,jone:psit,jone,psit,Pyrobombus,Psithyrus,short,short,1333,FALSE,short:short,different,0.4577427325065906,genus,0.4577427325065906,NA,NA
ho3,jone:pyre,jone,pyre,Pyrobombus,Pyrobombus,short,short,1333,FALSE,short:short,same,0,genus,0,NA,NA
ho3,jone:soro,jone,soro,Pyrobombus,Kallobombus,short,short,1333,FALSE,short:short,different,0.3052497217180762,genus,0.3052497217180762,NA,NA
ho3,jone:telu,jone,telu,Pyrobombus,Bombus,short,short,1333,FALSE,short:short,different,0.04175560475508466,genus,0.04175560475508466,NA,NA
ho3,jone:wurf,jone,wurf,Pyrobombus,Alpigenobombus,short,med,1333,TRUE,short:med,different,0.051770933612947156,genus,0.051770933612947156,NA,NA
ho3,mont:muci,mont,muci,Pyrobombus,Thoracobombus,med,med,1333,FALSE,med:med,different,0,genus,0,NA,NA
ho3,mont:pasc,mont,pasc,Pyrobombus,Thoracobombus,med,med,1333,FALSE,med:med,different,0.09439572248200001,genus,0.09439572248200001,NA,NA
ho3,mont:prat,mont,prat,Pyrobombus,Pyrobombus,med,short,1333,TRUE,short:med,same,0.062407735140071696,genus,0.062407735140071696,NA,NA
ho3,mont:psit,mont,psit,Pyrobombus,Psithyrus,med,short,1333,TRUE,short:med,different,0.4688908926961226,genus,0.4688908926961226,NA,NA
ho3,mont:pyre,mont,pyre,Pyrobombus,Pyrobombus,med,short,1333,TRUE,short:med,same,0,genus,0,NA,NA
ho3,mont:soro,mont,soro,Pyrobombus,Kallobombus,med,short,1333,TRUE,short:med,different,0.13043325606363287,genus,0.13043325606363287,NA,NA
ho3,mont:telu,mont,telu,Pyrobombus,Bombus,med,short,1333,TRUE,short:med,different,0.060964719997162686,genus,0.060964719997162686,NA,NA
ho3,mont:wurf,mont,wurf,Pyrobombus,Alpigenobombus,med,med,1333,FALSE,med:med,different,0.10652961160005459,genus,0.10652961160005459,NA,NA
ho3,muci:pasc,muci,pasc,Thoracobombus,Thoracobombus,med,med,1333,FALSE,med:med,same,0.4623421873766562,genus,0.4623421873766562,NA,NA
ho3,muci:prat,muci,prat,Thoracobombus,Pyrobombus,med,short,1333,TRUE,short:med,different,0.40694273674886805,genus,0.40694273674886805,NA,NA
ho3,muci:psit,muci,psit,Thoracobombus,Psithyrus,med,short,1333,TRUE,short:med,different,0.2101673404553911,genus,0.2101673404553911,NA,NA
ho3,muci:pyre,muci,pyre,Thoracobombus,Pyrobombus,med,short,1333,TRUE,short:med,different,0,genus,0,NA,NA
ho3,muci:soro,muci,soro,Thoracobombus,Kallobombus,med,short,1333,TRUE,short:med,different,0.30056790875559947,genus,0.30056790875559947,NA,NA
ho3,muci:telu,muci,telu,Thoracobombus,Bombus,med,short,1333,TRUE,short:med,different,0.18644340259109127,genus,0.18644340259109127,NA,NA
ho3,muci:wurf,muci,wurf,Thoracobombus,Alpigenobombus,med,med,1333,FALSE,med:med,different,0.27701935747549244,genus,0.27701935747549244,NA,NA
ho3,pasc:prat,pasc,prat,Thoracobombus,Pyrobombus,med,short,1333,TRUE,short:med,different,0.80314895096889,genus,0.80314895096889,NA,NA
ho3,pasc:psit,pasc,psit,Thoracobombus,Psithyrus,med,short,1333,TRUE,short:med,different,0.2441465294542039,genus,0.2441465294542039,NA,NA
ho3,pasc:pyre,pasc,pyre,Thoracobombus,Pyrobombus,med,short,1333,TRUE,short:med,different,0,genus,0,NA,NA
ho3,pasc:soro,pasc,soro,Thoracobombus,Kallobombus,med,short,1333,TRUE,short:med,different,0.2680175717729092,genus,0.2680175717729092,NA,NA
ho3,pasc:telu,pasc,telu,Thoracobombus,Bombus,med,short,1333,TRUE,short:med,different,0.3084433838878474,genus,0.3084433838878474,NA,NA
ho3,pasc:wurf,pasc,wurf,Thoracobombus,Alpigenobombus,med,med,1333,FALSE,med:med,different,0.20522006534223936,genus,0.20522006534223936,NA,NA
ho3,prat:psit,prat,psit,Pyrobombus,Psithyrus,short,short,1333,FALSE,short:short,different,0.3268241021694769,genus,0.3268241021694769,NA,NA
ho3,prat:pyre,prat,pyre,Pyrobombus,Pyrobombus,short,short,1333,FALSE,short:short,same,0,genus,0,NA,NA
ho3,prat:soro,prat,soro,Pyrobombus,Kallobombus,short,short,1333,FALSE,short:short,different,0.43103175713415354,genus,0.43103175713415354,NA,NA
ho3,prat:telu,prat,telu,Pyrobombus,Bombus,short,short,1333,FALSE,short:short,different,0.37529747782353606,genus,0.37529747782353606,NA,NA
ho3,prat:wurf,prat,wurf,Pyrobombus,Alpigenobombus,short,med,1333,TRUE,short:med,different,0.33884442501832035,genus,0.33884442501832035,NA,NA
ho3,psit:pyre,psit,pyre,Psithyrus,Pyrobombus,short,short,1333,FALSE,short:short,different,0,genus,0,NA,NA
ho3,psit:soro,psit,soro,Psithyrus,Kallobombus,short,short,1333,FALSE,short:short,different,0.36029816718413843,genus,0.36029816718413843,NA,NA
ho3,psit:telu,psit,telu,Psithyrus,Bombus,short,short,1333,FALSE,short:short,different,0.08644094127368274,genus,0.08644094127368274,NA,NA
ho3,psit:wurf,psit,wurf,Psithyrus,Alpigenobombus,short,med,1333,TRUE,short:med,different,0.07298133682792851,genus,0.07298133682792851,NA,NA
ho3,pyre:soro,pyre,soro,Pyrobombus,Kallobombus,short,short,1333,FALSE,short:short,different,0.08590658360765202,genus,0.08590658360765202,NA,NA
ho3,pyre:telu,pyre,telu,Pyrobombus,Bombus,short,short,1333,FALSE,short:short,different,0.06858530999680801,genus,0.06858530999680801,NA,NA
ho3,pyre:wurf,pyre,wurf,Pyrobombus,Alpigenobombus,short,med,1333,TRUE,short:med,different,0,genus,0,NA,NA
ho3,soro:telu,soro,telu,Kallobombus,Bombus,short,short,1333,FALSE,short:short,different,0.414489997735767,genus,0.414489997735767,NA,NA
ho3,soro:wurf,soro,wurf,Kallobombus,Alpigenobombus,short,med,1333,TRUE,short:med,different,0.21121504061173668,genus,0.21121504061173668,NA,NA
ho3,telu:wurf,telu,wurf,Bombus,Alpigenobombus,short,med,1333,TRUE,short:med,different,0.4700406929114006,genus,0.4700406929114006,NA,NA
ho4,gers:hort,gers,hort,Megabombus,Megabombus,long,long,1552,FALSE,long:long,same,0,genus,0,NA,NA
ho4,gers:hypn,gers,hypn,Megabombus,Pyrobombus,long,med,1552,TRUE,med:long,different,0,genus,0,NA,NA
ho4,gers:jone,gers,jone,Megabombus,Pyrobombus,long,short,1552,TRUE,short:long,different,0,genus,0,NA,NA
ho4,gers:lapi,gers,lapi,Megabombus,Melanobombus,long,short,1552,TRUE,short:long,different,0,genus,0,NA,NA
ho4,gers:mend,gers,mend,Megabombus,Mendacibombus,long,long,1552,FALSE,long:long,different,0,genus,0,NA,NA
ho4,gers:mont,gers,mont,Megabombus,Pyrobombus,long,med,1552,TRUE,med:long,different,0,genus,0,NA,NA
ho4,gers:muci,gers,muci,Megabombus,Thoracobombus,long,med,1552,TRUE,med:long,different,0,genus,0,NA,NA
ho4,gers:pasc,gers,pasc,Megabombus,Thoracobombus,long,med,1552,TRUE,med:long,different,0,genus,0,NA,NA
ho4,gers:prat,gers,prat,Megabombus,Pyrobombus,long,short,1552,TRUE,short:long,different,0,genus,0,NA,NA
ho4,gers:psit,gers,psit,Megabombus,Psithyrus,long,short,1552,TRUE,short:long,different,0,genus,0,NA,NA
ho4,gers:pyre,gers,pyre,Megabombus,Pyrobombus,long,short,1552,TRUE,short:long,different,0,genus,0,NA,NA
ho4,gers:soro,gers,soro,Megabombus,Kallobombus,long,short,1552,TRUE,short:long,different,0,genus,0,NA,NA
ho4,gers:telu,gers,telu,Megabombus,Bombus,long,short,1552,TRUE,short:long,different,0,genus,0,NA,NA
ho4,gers:wurf,gers,wurf,Megabombus,Alpigenobombus,long,med,1552,TRUE,med:long,different,0,genus,0,NA,NA
ho4,hort:hypn,hort,hypn,Megabombus,Pyrobombus,long,med,1552,TRUE,med:long,different,0.7977298994907221,genus,0.7977298994907221,NA,NA
ho4,hort:jone,hort,jone,Megabombus,Pyrobombus,long,short,1552,TRUE,short:long,different,0.4925980858084946,genus,0.4925980858084946,NA,NA
ho4,hort:lapi,hort,lapi,Megabombus,Melanobombus,long,short,1552,TRUE,short:long,different,0.5916318010900625,genus,0.5916318010900625,NA,NA
ho4,hort:mend,hort,mend,Megabombus,Mendacibombus,long,long,1552,FALSE,long:long,different,0.7205912030540008,genus,0.7205912030540008,NA,NA
ho4,hort:mont,hort,mont,Megabombus,Pyrobombus,long,med,1552,TRUE,med:long,different,0.2906242481616189,genus,0.2906242481616189,NA,NA
ho4,hort:muci,hort,muci,Megabombus,Thoracobombus,long,med,1552,TRUE,med:long,different,0.4253802888242726,genus,0.4253802888242726,NA,NA
ho4,hort:pasc,hort,pasc,Megabombus,Thoracobombus,long,med,1552,TRUE,med:long,different,0.4112913979489041,genus,0.4112913979489041,NA,NA
ho4,hort:prat,hort,prat,Megabombus,Pyrobombus,long,short,1552,TRUE,short:long,different,0.2495397248733443,genus,0.2495397248733443,NA,NA
ho4,hort:psit,hort,psit,Megabombus,Psithyrus,long,short,1552,TRUE,short:long,different,0,genus,0,NA,NA
ho4,hort:pyre,hort,pyre,Megabombus,Pyrobombus,long,short,1552,TRUE,short:long,different,0.16580857876862165,genus,0.16580857876862165,NA,NA
ho4,hort:soro,hort,soro,Megabombus,Kallobombus,long,short,1552,TRUE,short:long,different,0.21190890906083015,genus,0.21190890906083015,NA,NA
ho4,hort:telu,hort,telu,Megabombus,Bombus,long,short,1552,TRUE,short:long,different,0.2725295695338654,genus,0.2725295695338654,NA,NA
ho4,hort:wurf,hort,wurf,Megabombus,Alpigenobombus,long,med,1552,TRUE,med:long,different,0.3475138588678176,genus,0.3475138588678176,NA,NA
ho4,hypn:jone,hypn,jone,Pyrobombus,Pyrobombus,med,short,1552,TRUE,short:med,same,0.5937667920472864,genus,0.5937667920472864,NA,NA
