site,date,bb.sp,bb.abund,elev.class,management,elev.mean,transect,lat,lon,elev.class2,year,yday,bb.annual.abund,abund.class,bb.sp.ord,clade,subgenus,bb.sp.lat,pbl.w,pbl.w.class,pbl.w.class2,pbl.w.ref,Notes,pbl.w.durieaux,notes_durieaux
h1,2012-05-08,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2012-05-08,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2012-05-08,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2012-05-08,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-08,pasc,3,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2012-05-08,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2012-05-08,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-08,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2012-05-08,soro,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2012-05-08,telu,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2012-05-08,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,129,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2012-05-11,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2012-05-11,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2012-05-11,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2012-05-11,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-11,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-11,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2012-05-11,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2012-05-11,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2012-05-11,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-11,pasc,3,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2012-05-11,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2012-05-11,psit,3,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-11,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2012-05-11,soro,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2012-05-11,telu,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2012-05-11,wurf,2,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,132,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2012-05-17,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2012-05-17,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2012-05-17,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2012-05-17,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-17,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-17,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2012-05-17,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2012-05-17,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2012-05-17,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-17,pasc,3,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2012-05-17,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2012-05-17,psit,2,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-17,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2012-05-17,soro,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2012-05-17,telu,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2012-05-17,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,138,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2012-05-20,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2012-05-20,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2012-05-20,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2012-05-20,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-20,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-20,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2012-05-20,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2012-05-20,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2012-05-20,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-20,pasc,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2012-05-20,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2012-05-20,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-20,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2012-05-20,soro,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2012-05-20,telu,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2012-05-20,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,141,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2012-05-21,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2012-05-21,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2012-05-21,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2012-05-21,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-21,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-21,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2012-05-21,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2012-05-21,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2012-05-21,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-21,pasc,2,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2012-05-21,prat,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2012-05-21,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-21,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2012-05-21,soro,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2012-05-21,telu,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2012-05-21,wurf,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,142,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2012-05-23,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2012-05-23,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2012-05-23,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2012-05-23,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-23,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-23,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2012-05-23,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2012-05-23,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2012-05-23,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-23,pasc,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2012-05-23,prat,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2012-05-23,psit,4,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-23,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2012-05-23,soro,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2012-05-23,telu,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2012-05-23,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,144,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2012-05-28,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2012-05-28,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2012-05-28,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2012-05-28,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-28,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-28,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2012-05-28,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2012-05-28,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2012-05-28,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2012-05-28,pasc,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2012-05-28,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2012-05-28,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2012-05-28,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2012-05-28,soro,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2012-05-28,telu,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2012-05-28,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,149,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2012-06-01,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2012-06-01,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2012-06-01,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2012-06-01,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2012-06-01,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2012-06-01,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2012-06-01,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2012-06-01,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2012-06-01,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2012-06-01,pasc,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2012-06-01,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2012-06-01,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2012-06-01,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2012-06-01,soro,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2012-06-01,telu,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2012,153,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
