site,date,yday,elev.mean,sp.pair,bb.sp1,bb.sp2,bb.sp1.abund,bb.sp2.abund,niche.overlap,same.class,log.bb.sp1.abund,log.bb.sp2.abund
ho2,2012-08-08,221,1045,pasc_prat,pasc,prat,4,2,0.33333333333333337,short:med,1.3862943611198906,0.6931471805599453
ho2,2012-08-08,221,1045,pasc_wurf,pasc,wurf,4,1,0,med:med,1.3862943611198906,0
ho2,2012-08-08,221,1045,prat_wurf,prat,wurf,2,1,0,short:med,0.6931471805599453,0
ho1,2010-05-26,146,841,hort_pasc,hort,pasc,1,9,0.12499999999999989,med:long,0,2.1972245773362196
ho1,2010-05-26,146,841,hort_psit,hort,psit,1,1,0,short:long,0,0
ho1,2010-05-26,146,841,hort_telu,hort,telu,1,2,0,short:long,0,0.6931471805599453
ho1,2010-05-26,146,841,pasc_psit,pasc,psit,9,1,0.19999999999999996,short:med,2.1972245773362196,0
ho1,2010-05-26,146,841,pasc_telu,pasc,telu,9,2,0.12499999999999989,short:med,2.1972245773362196,0.6931471805599453
ho1,2010-05-26,146,841,psit_telu,psit,telu,1,2,0,short:short,0,0.6931471805599453
h2,2012-05-21,142,987,hort_pasc,hort,pasc,2,4,0.1428571428571429,med:long,0.6931471805599453,1.3862943611198906
h2,2012-05-21,142,987,hort_prat,hort,prat,2,1,1,short:long,0.6931471805599453,0
h2,2012-05-21,142,987,hort_telu,hort,telu,2,1,0,short:long,0.6931471805599453,0
h2,2012-05-21,142,987,pasc_prat,pasc,prat,4,1,0.1428571428571429,short:med,1.3862943611198906,0
h2,2012-05-21,142,987,pasc_telu,pasc,telu,4,1,0,short:med,1.3862943611198906,0
h2,2012-05-21,142,987,prat_telu,prat,telu,1,1,0,short:short,0,0
ho5,2011-06-23,174,1825,hort_lapi,hort,lapi,1,4,1,short:long,0,1.3862943611198906
ho5,2011-06-23,174,1825,hort_mend,hort,mend,1,1,0,long:long,0,0
ho5,2011-06-23,174,1825,hort_mont,hort,mont,1,6,0.09090909090909094,med:long,0,1.791759469228055
ho5,2011-06-23,174,1825,hort_telu,hort,telu,1,7,0.4,short:long,0,1.9459101490553132
ho5,2011-06-23,174,1825,hort_wurf,hort,wurf,1,18,0.8947368421052632,med:long,0,2.8903717578961645
ho5,2011-06-23,174,1825,lapi_mend,lapi,mend,4,1,0,short:long,1.3862943611198906,0
ho5,2011-06-23,174,1825,lapi_mont,lapi,mont,4,6,0.09090909090909094,short:med,1.3862943611198906,1.791759469228055
ho5,2011-06-23,174,1825,lapi_telu,lapi,telu,4,7,0.4,short:short,1.3862943611198906,1.9459101490553132
ho5,2011-06-23,174,1825,lapi_wurf,lapi,wurf,4,18,0.8947368421052632,short:med,1.3862943611198906,2.8903717578961645
ho5,2011-06-23,174,1825,mend_mont,mend,mont,1,6,0,med:long,0,1.791759469228055
ho5,2011-06-23,174,1825,mend_telu,mend,telu,1,7,0,short:long,0,1.9459101490553132
ho5,2011-06-23,174,1825,mend_wurf,mend,wurf,1,18,0,med:long,0,2.8903717578961645
ho5,2011-06-23,174,1825,mont_telu,mont,telu,6,7,0.18309859154929575,short:med,1.791759469228055,1.9459101490553132
ho5,2011-06-23,174,1825,mont_wurf,mont,wurf,6,18,0.12499999999999989,med:med,1.791759469228055,2.8903717578961645
ho5,2011-06-23,174,1825,telu_wurf,telu,wurf,7,18,0.4,short:med,1.9459101490553132,2.8903717578961645
wmb2,2012-07-29,211,1140,hort_lapi,hort,lapi,3,1,0.4999999999999999,short:long,1.0986122886681098,0
wmb2,2012-07-29,211,1140,hort_pasc,hort,pasc,3,3,0.19999999999999996,med:long,1.0986122886681098,1.0986122886681098
wmb2,2012-07-29,211,1140,hort_telu,hort,telu,3,1,0.4999999999999999,short:long,1.0986122886681098,0
wmb2,2012-07-29,211,1140,hort_wurf,hort,wurf,3,7,0.5,med:long,1.0986122886681098,1.9459101490553132
wmb2,2012-07-29,211,1140,lapi_pasc,lapi,pasc,1,3,0,short:med,0,1.0986122886681098
wmb2,2012-07-29,211,1140,lapi_telu,lapi,telu,1,1,1,short:short,0,0
wmb2,2012-07-29,211,1140,lapi_wurf,lapi,wurf,1,7,0.75,short:med,0,1.9459101490553132
wmb2,2012-07-29,211,1140,pasc_telu,pasc,telu,3,1,0,short:med,1.0986122886681098,0
wmb2,2012-07-29,211,1140,pasc_wurf,pasc,wurf,3,7,0.07692307692307687,med:med,1.0986122886681098,1.9459101490553132
wmb2,2012-07-29,211,1140,telu_wurf,telu,wurf,1,7,0.75,short:med,0,1.9459101490553132
ho1,2012-08-08,221,841,hort_pasc,hort,pasc,1,3,0,med:long,0,1.0986122886681098
wma1,2010-08-05,217,766,hort_pasc,hort,pasc,1,21,0.3124999999999999,med:long,0,3.044522437723423
wma1,2010-08-05,217,766,hort_prat,hort,prat,1,5,0.6666666666666667,short:long,0,1.6094379124341003
wma1,2010-08-05,217,766,hort_soro,hort,soro,1,1,0,short:long,0,0
wma1,2010-08-05,217,766,hort_telu,hort,telu,1,31,0.8787878787878787,short:long,0,3.4339872044851463
wma1,2010-08-05,217,766,hort_wurf,hort,wurf,1,2,0,med:long,0,0.6931471805599453
wma1,2010-08-05,217,766,pasc_prat,pasc,prat,21,5,0.5107913669064748,short:med,3.044522437723423,1.6094379124341003
wma1,2010-08-05,217,766,pasc_soro,pasc,soro,21,1,0.3548387096774194,short:med,3.044522437723423,0
wma1,2010-08-05,217,766,pasc_telu,pasc,telu,21,31,0.34088568486096804,short:med,3.044522437723423,3.4339872044851463
wma1,2010-08-05,217,766,pasc_wurf,pasc,wurf,21,2,0,med:med,3.044522437723423,0.6931471805599453
wma1,2010-08-05,217,766,prat_soro,prat,soro,5,1,0.11111111111111105,short:short,1.6094379124341003,0
wma1,2010-08-05,217,766,prat_telu,prat,telu,5,31,0.7127071823204421,short:short,1.6094379124341003,3.4339872044851463
wma1,2010-08-05,217,766,prat_wurf,prat,wurf,5,2,0,short:med,1.6094379124341003,0.6931471805599453
wma1,2010-08-05,217,766,soro_telu,soro,telu,1,31,0.016393442622950838,short:short,0,3.4339872044851463
wma1,2010-08-05,217,766,soro_wurf,soro,wurf,1,2,0,short:med,0,0.6931471805599453
wma1,2010-08-05,217,766,telu_wurf,telu,wurf,31,2,0,short:med,3.4339872044851463,0.6931471805599453
wma1,2010-08-24,236,766,hort_pasc,hort,pasc,1,12,0.04347826086956519,med:long,0,2.4849066497880004
wma1,2010-08-24,236,766,hort_wurf,hort,wurf,1,2,0,med:long,0,0.6931471805599453
wma1,2010-08-24,236,766,pasc_wurf,pasc,wurf,12,2,0.09090909090909094,med:med,2.4849066497880004,0.6931471805599453
wmb1,2010-08-05,217,960,hort_hypn,hort,hypn,2,2,0.33333333333333337,med:long,0.6931471805599453,0.6931471805599453
wmb1,2010-08-05,217,960,hort_pasc,hort,pasc,2,43,0.35433070866141725,med:long,0.6931471805599453,3.7612001156935624
wmb1,2010-08-05,217,960,hort_prat,hort,prat,2,7,0.33333333333333337,short:long,0.6931471805599453,1.9459101490553132
wmb1,2010-08-05,217,960,hort_soro,hort,soro,2,2,0.33333333333333337,short:long,0.6931471805599453,0.6931471805599453
wmb1,2010-08-05,217,960,hort_telu,hort,telu,2,3,0.19999999999999996,short:long,0.6931471805599453,1.0986122886681098
wmb1,2010-08-05,217,960,hort_wurf,hort,wurf,2,2,0.33333333333333337,med:long,0.6931471805599453,0.6931471805599453
wmb1,2010-08-05,217,960,hypn_pasc,hypn,pasc,2,43,0.6538461538461537,med:med,0.6931471805599453,3.7612001156935624
wmb1,2010-08-05,217,960,hypn_prat,hypn,prat,2,7,0.4,short:med,0.6931471805599453,1.9459101490553132
wmb1,2010-08-05,217,960,hypn_soro,hypn,soro,2,2,1,short:med,0.6931471805599453,0.6931471805599453
wmb1,2010-08-05,217,960,hypn_telu,hypn,telu,2,3,0.19999999999999996,short:med,0.6931471805599453,1.0986122886681098
wmb1,2010-08-05,217,960,hypn_wurf,hypn,wurf,2,2,1,med:med,0.6931471805599453,0.6931471805599453
wmb1,2010-08-05,217,960,pasc_prat,pasc,prat,43,7,0.5240506329113924,short:med,3.7612001156935624,1.9459101490553132
wmb1,2010-08-05,217,960,pasc_soro,pasc,soro,43,2,0.6538461538461537,short:med,3.7612001156935624,0.6931471805599453
wmb1,2010-08-05,217,960,pasc_telu,pasc,telu,43,3,0.21698113207547165,short:med,3.7612001156935624,1.0986122886681098
wmb1,2010-08-05,217,960,pasc_wurf,pasc,wurf,43,2,0.6538461538461537,med:med,3.7612001156935624,0.6931471805599453
wmb1,2010-08-05,217,960,prat_soro,prat,soro,7,2,0.4,short:short,1.9459101490553132,0.6931471805599453
wmb1,2010-08-05,217,960,prat_telu,prat,telu,7,3,0.19999999999999996,short:short,1.9459101490553132,1.0986122886681098
wmb1,2010-08-05,217,960,prat_wurf,prat,wurf,7,2,0.4,short:med,1.9459101490553132,0.6931471805599453
wmb1,2010-08-05,217,960,soro_telu,soro,telu,2,3,0.19999999999999996,short:short,0.6931471805599453,1.0986122886681098
wmb1,2010-08-05,217,960,soro_wurf,soro,wurf,2,2,1,short:med,0.6931471805599453,0.6931471805599453
wmb1,2010-08-05,217,960,telu_wurf,telu,wurf,3,2,0.19999999999999996,short:med,1.0986122886681098,0.6931471805599453
t4,2010-06-05,156,641,hort_pasc,hort,pasc,1,1,0,med:long,0,0
t4,2010-06-05,156,641,hort_psit,hort,psit,1,1,0,short:long,0,0
t4,2010-06-05,156,641,hort_soro,hort,soro,1,2,0.33333333333333337,short:long,0,0.6931471805599453
t4,2010-06-05,156,641,hort_telu,hort,telu,1,1,0,short:long,0,0
t4,2010-06-05,156,641,pasc_psit,pasc,psit,1,1,0,short:med,0,0
t4,2010-06-05,156,641,pasc_soro,pasc,soro,1,2,0.33333333333333337,short:med,0,0.6931471805599453
t4,2010-06-05,156,641,pasc_telu,pasc,telu,1,1,1,short:med,0,0
t4,2010-06-05,156,641,psit_soro,psit,soro,1,2,0,short:short,0,0.6931471805599453
t4,2010-06-05,156,641,psit_telu,psit,telu,1,1,0,short:short,0,0
t4,2010-06-05,156,641,soro_telu,soro,telu,2,1,0.33333333333333337,short:short,0.6931471805599453,0
wmb5,2011-07-05,186,1813,hort_mont,hort,mont,2,3,0.33333333333333337,med:long,0.6931471805599453,1.0986122886681098
wmb5,2011-07-05,186,1813,hort_pasc,hort,pasc,2,3,0.33333333333333337,med:long,0.6931471805599453,1.0986122886681098
wmb5,2011-07-05,186,1813,hort_prat,hort,prat,2,2,0.33333333333333337,short:long,0.6931471805599453,0.6931471805599453
wmb5,2011-07-05,186,1813,hort_pyre,hort,pyre,2,1,0,short:long,0.6931471805599453,0
wmb5,2011-07-05,186,1813,hort_soro,hort,soro,2,13,0.6774193548387096,short:long,0.6931471805599453,2.5649493574615367
wmb5,2011-07-05,186,1813,hort_telu,hort,telu,2,6,0.33333333333333315,short:long,0.6931471805599453,1.791759469228055
wmb5,2011-07-05,186,1813,hort_wurf,hort,wurf,2,4,0,med:long,0.6931471805599453,1.3862943611198906
wmb5,2011-07-05,186,1813,mont_pasc,mont,pasc,3,3,0.4999999999999999,med:med,1.0986122886681098,1.0986122886681098
wmb5,2011-07-05,186,1813,mont_prat,mont,prat,3,2,0.4999999999999999,short:med,1.0986122886681098,0.6931471805599453
wmb5,2011-07-05,186,1813,mont_pyre,mont,pyre,3,1,0,short:med,1.0986122886681098,0
wmb5,2011-07-05,186,1813,mont_soro,mont,soro,3,13,0.30000000000000016,short:med,1.0986122886681098,2.5649493574615367
wmb5,2011-07-05,186,1813,mont_telu,mont,telu,3,6,0.19999999999999996,short:med,1.0986122886681098,1.791759469228055
wmb5,2011-07-05,186,1813,mont_wurf,mont,wurf,3,4,0.19999999999999996,med:med,1.0986122886681098,1.3862943611198906
wmb5,2011-07-05,186,1813,pasc_prat,pasc,prat,3,2,1,short:med,1.0986122886681098,0.6931471805599453
wmb5,2011-07-05,186,1813,pasc_pyre,pasc,pyre,3,1,0,short:med,1.0986122886681098,0
wmb5,2011-07-05,186,1813,pasc_soro,pasc,soro,3,13,0.18181818181818188,short:med,1.0986122886681098,2.5649493574615367
wmb5,2011-07-05,186,1813,pasc_telu,pasc,telu,3,6,0.19999999999999996,short:med,1.0986122886681098,1.791759469228055
wmb5,2011-07-05,186,1813,pasc_wurf,pasc,wurf,3,4,0,med:med,1.0986122886681098,1.3862943611198906
wmb5,2011-07-05,186,1813,prat_pyre,prat,pyre,2,1,0,short:short,0.6931471805599453,0
wmb5,2011-07-05,186,1813,prat_soro,prat,soro,2,13,0.18181818181818188,short:short,0.6931471805599453,2.5649493574615367
wmb5,2011-07-05,186,1813,prat_telu,prat,telu,2,6,0.19999999999999996,short:short,0.6931471805599453,1.791759469228055
wmb5,2011-07-05,186,1813,prat_wurf,prat,wurf,2,4,0,short:med,0.6931471805599453,1.3862943611198906
wmb5,2011-07-05,186,1813,pyre_soro,pyre,soro,1,13,0,short:short,0,2.5649493574615367
wmb5,2011-07-05,186,1813,pyre_telu,pyre,telu,1,6,0,short:short,0,1.791759469228055
wmb5,2011-07-05,186,1813,pyre_wurf,pyre,wurf,1,4,0,short:med,0,1.3862943611198906
wmb5,2011-07-05,186,1813,soro_telu,soro,telu,13,6,0.3109243697478993,short:short,2.5649493574615367,1.791759469228055
wmb5,2011-07-05,186,1813,soro_wurf,soro,wurf,13,4,0.08333333333333326,short:med,2.5649493574615367,1.3862943611198906
wmb5,2011-07-05,186,1813,telu_wurf,telu,wurf,6,4,0.09090909090909094,short:med,1.791759469228055,1.3862943611198906
wma2,2012-06-17,169,1245,hort_psit,hort,psit,1,2,0,short:long,0,0.6931471805599453
wma2,2012-06-17,169,1245,hort_wurf,hort,wurf,1,12,0,med:long,0,2.4849066497880004
wma2,2012-06-17,169,1245,psit_wurf,psit,wurf,2,12,0,short:med,0.6931471805599453,2.4849066497880004
h3,2012-05-17,138,1105,hort_telu,hort,telu,1,2,0.33333333333333337,short:long,0,0.6931471805599453
h3,2012-05-17,138,1105,hort_wurf,hort,wurf,1,6,0.5,med:long,0,1.791759469228055
h3,2012-05-17,138,1105,telu_wurf,telu,wurf,2,6,0.5,short:med,0.6931471805599453,1.791759469228055
h1,2012-04-04,95,817,hort_prat,hort,prat,1,1,0,short:long,0,0
h1,2012-04-04,95,817,hort_telu,hort,telu,1,8,0,short:long,0,2.0794415416798357
h1,2012-04-04,95,817,prat_telu,prat,telu,1,8,1,short:short,0,2.0794415416798357
t1,2012-03-30,90,714,hort_lapi,hort,lapi,3,1,1,short:long,1.0986122886681098,0
t1,2012-03-30,90,714,hort_prat,hort,prat,3,1,1,short:long,1.0986122886681098,0
t1,2012-03-30,90,714,hort_telu,hort,telu,3,1,1,short:long,1.0986122886681098,0
t1,2012-03-30,90,714,lapi_prat,lapi,prat,1,1,1,short:short,0,0
t1,2012-03-30,90,714,lapi_telu,lapi,telu,1,1,1,short:short,0,0
t1,2012-03-30,90,714,prat_telu,prat,telu,1,1,1,short:short,0,0
t4,2012-03-29,89,641,hort_pasc,hort,pasc,2,2,1,med:long,0.6931471805599453,0.6931471805599453
t4,2012-03-29,89,641,hort_prat,hort,prat,2,2,0.33333333333333337,short:long,0.6931471805599453,0.6931471805599453
t4,2012-03-29,89,641,pasc_prat,pasc,prat,2,2,0.33333333333333337,short:med,0.6931471805599453,0.6931471805599453
t4,2012-03-30,90,641,hort_pasc,hort,pasc,5,7,1,med:long,1.6094379124341003,1.9459101490553132
t4,2012-03-30,90,641,hort_telu,hort,telu,5,1,1,short:long,1.6094379124341003,0
t4,2012-03-30,90,641,pasc_telu,pasc,telu,7,1,1,short:med,1.9459101490553132,0
t4,2012-03-31,91,641,hort_pasc,hort,pasc,5,4,1,med:long,1.6094379124341003,1.3862943611198906
t4,2012-03-31,91,641,hort_prat,hort,prat,5,2,1,short:long,1.6094379124341003,0.6931471805599453
t4,2012-03-31,91,641,hort_telu,hort,telu,5,2,0.33333333333333337,short:long,1.6094379124341003,0.6931471805599453
t4,2012-03-31,91,641,pasc_prat,pasc,prat,4,2,1,short:med,1.3862943611198906,0.6931471805599453
t4,2012-03-31,91,641,pasc_telu,pasc,telu,4,2,0.33333333333333337,short:med,1.3862943611198906,0.6931471805599453
t4,2012-03-31,91,641,prat_telu,prat,telu,2,2,0.33333333333333337,short:short,0.6931471805599453,0.6931471805599453
t4,2012-04-04,95,641,hort_pasc,hort,pasc,9,6,1,med:long,2.1972245773362196,1.791759469228055
t4,2012-04-04,95,641,hort_prat,hort,prat,9,8,0.6,short:long,2.1972245773362196,2.0794415416798357
t4,2012-04-04,95,641,hort_telu,hort,telu,9,3,0.4999999999999999,short:long,2.1972245773362196,1.0986122886681098
t4,2012-04-04,95,641,pasc_prat,pasc,prat,6,8,0.6,short:med,1.791759469228055,2.0794415416798357
t4,2012-04-04,95,641,pasc_telu,pasc,telu,6,3,0.4999999999999999,short:med,1.791759469228055,1.0986122886681098
t4,2012-04-04,95,641,prat_telu,prat,telu,8,3,0.4999999999999999,short:short,2.0794415416798357,1.0986122886681098
t4,2012-04-19,110,641,hort_pasc,hort,pasc,2,1,1,med:long,0.6931471805599453,0
t4,2012-04-21,112,641,hort_pasc,hort,pasc,2,3,1,med:long,0.6931471805599453,1.0986122886681098
t4,2012-04-21,112,641,hort_telu,hort,telu,2,2,1,short:long,0.6931471805599453,0.6931471805599453
t4,2012-04-21,112,641,pasc_telu,pasc,telu,3,2,1,short:med,1.0986122886681098,0.6931471805599453
t4,2012-04-23,114,641,hort_pasc,hort,pasc,3,1,0.4999999999999999,med:long,1.0986122886681098,0
t4,2012-04-27,118,641,hort_pasc,hort,pasc,2,1,0,med:long,0.6931471805599453,0
t4,2012-04-27,118,641,hort_wurf,hort,wurf,2,1,0.33333333333333337,med:long,0.6931471805599453,0
t4,2012-04-27,118,641,pasc_wurf,pasc,wurf,1,1,0,med:med,0,0
t5,2012-04-04,95,746,hort_pasc,hort,pasc,1,1,1,med:long,0,0
t5,2012-04-04,95,746,hort_wurf,hort,wurf,1,1,1,med:long,0,0
t5,2012-04-04,95,746,pasc_wurf,pasc,wurf,1,1,1,med:med,0,0
t5,2012-04-27,118,746,hort_pasc,hort,pasc,1,3,1,med:long,0,1.0986122886681098
t5,2012-04-27,118,746,hort_prat,hort,prat,1,1,1,short:long,0,0
t5,2012-04-27,118,746,hort_wurf,hort,wurf,1,1,1,med:long,0,0
t5,2012-04-27,118,746,pasc_prat,pasc,prat,3,1,1,short:med,1.0986122886681098,0
t5,2012-04-27,118,746,pasc_wurf,pasc,wurf,3,1,1,med:med,1.0986122886681098,0
t5,2012-04-27,118,746,prat_wurf,prat,wurf,1,1,1,short:med,0,0
wmb1,2012-04-30,121,960,hort_pasc,hort,pasc,1,13,0.30000000000000016,med:long,0,2.5649493574615367
wmb1,2012-04-30,121,960,hort_prat,hort,prat,1,3,0.19999999999999996,short:long,0,1.0986122886681098
wmb1,2012-04-30,121,960,hort_wurf,hort,wurf,1,1,1,med:long,0,0
wmb1,2012-04-30,121,960,pasc_prat,pasc,prat,13,3,0.6595744680851063,short:med,2.5649493574615367,1.0986122886681098
wmb1,2012-04-30,121,960,pasc_wurf,pasc,wurf,13,1,0.30000000000000016,med:med,2.5649493574615367,0
wmb1,2012-04-30,121,960,prat_wurf,prat,wurf,3,1,0.19999999999999996,short:med,1.0986122886681098,0
wmb1,2012-05-01,122,960,hort_muci,hort,muci,1,1,1,med:long,0,0
wmb1,2012-05-01,122,960,hort_pasc,hort,pasc,1,7,0.5555555555555556,med:long,0,1.9459101490553132
wmb1,2012-05-01,122,960,hort_prat,hort,prat,1,2,0.33333333333333337,short:long,0,0.6931471805599453
wmb1,2012-05-01,122,960,hort_telu,hort,telu,1,2,0.33333333333333337,short:long,0,0.6931471805599453
wmb1,2012-05-01,122,960,hort_wurf,hort,wurf,1,3,1,med:long,0,1.0986122886681098
wmb1,2012-05-01,122,960,muci_pasc,muci,pasc,1,7,0.5555555555555556,med:med,0,1.9459101490553132
wmb1,2012-05-01,122,960,muci_prat,muci,prat,1,2,0.33333333333333337,short:med,0,0.6931471805599453
wmb1,2012-05-01,122,960,muci_telu,muci,telu,1,2,0.33333333333333337,short:med,0,0.6931471805599453
wmb1,2012-05-01,122,960,muci_wurf,muci,wurf,1,3,1,med:med,0,1.0986122886681098
wmb1,2012-05-01,122,960,pasc_prat,pasc,prat,7,2,0.33333333333333337,short:med,1.9459101490553132,0.6931471805599453
wmb1,2012-05-01,122,960,pasc_telu,pasc,telu,7,2,0.6470588235294118,short:med,1.9459101490553132,0.6931471805599453
wmb1,2012-05-01,122,960,pasc_wurf,pasc,wurf,7,3,0.5555555555555556,med:med,1.9459101490553132,1.0986122886681098
wmb1,2012-05-01,122,960,prat_telu,prat,telu,2,2,0.33333333333333337,short:short,0.6931471805599453,0.6931471805599453
wmb1,2012-05-01,122,960,prat_wurf,prat,wurf,2,3,0.33333333333333337,short:med,0.6931471805599453,1.0986122886681098
wmb1,2012-05-01,122,960,telu_wurf,telu,wurf,2,3,0.33333333333333337,short:med,0.6931471805599453,1.0986122886681098
wmb1,2012-05-02,123,960,hort_pasc,hort,pasc,2,6,0.33333333333333337,med:long,0.6931471805599453,1.791759469228055
wmb1,2012-05-02,123,960,hort_prat,hort,prat,2,3,0.4999999999999999,short:long,0.6931471805599453,1.0986122886681098
wmb1,2012-05-02,123,960,hort_psit,hort,psit,2,1,0,short:long,0.6931471805599453,0
wmb1,2012-05-02,123,960,hort_telu,hort,telu,2,1,0.33333333333333337,short:long,0.6931471805599453,0
wmb1,2012-05-02,123,960,hort_wurf,hort,wurf,2,7,0.6470588235294118,med:long,0.6931471805599453,1.9459101490553132
wmb1,2012-05-02,123,960,pasc_prat,pasc,prat,6,3,0.7142857142857142,short:med,1.791759469228055,1.0986122886681098
wmb1,2012-05-02,123,960,pasc_psit,pasc,psit,6,1,0.33333333333333337,short:med,1.791759469228055,0
wmb1,2012-05-02,123,960,pasc_telu,pasc,telu,6,1,0.19999999999999996,short:med,1.791759469228055,0
wmb1,2012-05-02,123,960,pasc_wurf,pasc,wurf,6,7,0.33333333333333337,med:med,1.791759469228055,1.9459101490553132
wmb1,2012-05-02,123,960,prat_psit,prat,psit,3,1,0.19999999999999996,short:short,1.0986122886681098,0
wmb1,2012-05-02,123,960,prat_telu,prat,telu,3,1,0.19999999999999996,short:short,1.0986122886681098,0
wmb1,2012-05-02,123,960,prat_wurf,prat,wurf,3,7,0.4482758620689655,short:med,1.0986122886681098,1.9459101490553132
wmb1,2012-05-02,123,960,psit_telu,psit,telu,1,1,0,short:short,0,0
wmb1,2012-05-02,123,960,psit_wurf,psit,wurf,1,7,0,short:med,0,1.9459101490553132
wmb1,2012-05-02,123,960,telu_wurf,telu,wurf,1,7,0.5555555555555556,short:med,0,1.9459101490553132
wmb1,2012-05-04,125,960,hort_pasc,hort,pasc,1,4,0.6,med:long,0,1.3862943611198906
wmb1,2012-05-04,125,960,hort_telu,hort,telu,1,1,1,short:long,0,0
wmb1,2012-05-04,125,960,hort_wurf,hort,wurf,1,2,0.33333333333333337,med:long,0,0.6931471805599453
wmb1,2012-05-04,125,960,pasc_telu,pasc,telu,4,1,0.6,short:med,1.3862943611198906,0
wmb1,2012-05-04,125,960,pasc_wurf,pasc,wurf,4,2,0.33333333333333337,med:med,1.3862943611198906,0.6931471805599453
wmb1,2012-05-04,125,960,telu_wurf,telu,wurf,1,2,0.33333333333333337,short:med,0,0.6931471805599453
h5,2011-07-14,195,1579,hort_mend,hort,mend,1,1,0,long:long,0,0
h5,2011-07-14,195,1579,hort_mont,hort,mont,1,6,0,med:long,0,1.791759469228055
h5,2011-07-14,195,1579,hort_pasc,hort,pasc,1,8,0.06666666666666665,med:long,0,2.0794415416798357
h5,2011-07-14,195,1579,hort_prat,hort,prat,1,4,0,short:long,0,1.3862943611198906
h5,2011-07-14,195,1579,hort_psit,hort,psit,1,1,0,short:long,0,0
h5,2011-07-14,195,1579,hort_pyre,hort,pyre,1,1,0,short:long,0,0
h5,2011-07-14,195,1579,hort_soro,hort,soro,1,7,0,short:long,0,1.9459101490553132
h5,2011-07-14,195,1579,hort_telu,hort,telu,1,21,0,short:long,0,3.044522437723423
h5,2011-07-14,195,1579,mend_mont,mend,mont,1,6,0,med:long,0,1.791759469228055
h5,2011-07-14,195,1579,mend_pasc,mend,pasc,1,8,0.4545454545454546,med:long,0,2.0794415416798357
h5,2011-07-14,195,1579,mend_prat,mend,prat,1,4,0,short:long,0,1.3862943611198906
h5,2011-07-14,195,1579,mend_psit,mend,psit,1,1,0,short:long,0,0
h5,2011-07-14,195,1579,mend_pyre,mend,pyre,1,1,0,short:long,0,0
h5,2011-07-14,195,1579,mend_soro,mend,soro,1,7,0,short:long,0,1.9459101490553132
h5,2011-07-14,195,1579,mend_telu,mend,telu,1,21,0.024390243902439046,short:long,0,3.044522437723423
h5,2011-07-14,195,1579,mont_pasc,mont,pasc,6,8,0.06666666666666665,med:med,1.791759469228055,2.0794415416798357
h5,2011-07-14,195,1579,mont_prat,mont,prat,6,4,0.6,short:med,1.791759469228055,1.3862943611198906
h5,2011-07-14,195,1579,mont_psit,mont,psit,6,1,1,short:med,1.791759469228055,0
h5,2011-07-14,195,1579,mont_pyre,mont,pyre,6,1,1,short:med,1.791759469228055,0
h5,2011-07-14,195,1579,mont_soro,mont,soro,6,7,0,short:med,1.791759469228055,1.9459101490553132
h5,2011-07-14,195,1579,mont_telu,mont,telu,6,21,0.5,short:med,1.791759469228055,3.044522437723423
h5,2011-07-14,195,1579,pasc_prat,pasc,prat,8,4,0.1428571428571429,short:med,2.0794415416798357,1.3862943611198906
h5,2011-07-14,195,1579,pasc_psit,pasc,psit,8,1,0.06666666666666665,short:med,2.0794415416798357,0
h5,2011-07-14,195,1579,pasc_pyre,pasc,pyre,8,1,0.06666666666666665,short:med,2.0794415416798357,0
h5,2011-07-14,195,1579,pasc_soro,pasc,soro,8,7,0,short:med,2.0794415416798357,1.9459101490553132
h5,2011-07-14,195,1579,pasc_telu,pasc,telu,8,21,0.1748251748251749,short:med,2.0794415416798357,3.044522437723423
h5,2011-07-14,195,1579,prat_psit,prat,psit,4,1,0.6,short:short,1.3862943611198906,0
h5,2011-07-14,195,1579,prat_pyre,prat,pyre,4,1,0.6,short:short,1.3862943611198906,0
h5,2011-07-14,195,1579,prat_soro,prat,soro,4,7,0,short:short,1.3862943611198906,1.9459101490553132
h5,2011-07-14,195,1579,prat_telu,prat,telu,4,21,0.75,short:short,1.3862943611198906,3.044522437723423
h5,2011-07-14,195,1579,psit_pyre,psit,pyre,1,1,1,short:short,0,0
h5,2011-07-14,195,1579,psit_soro,psit,soro,1,7,0,short:short,0,1.9459101490553132
h5,2011-07-14,195,1579,psit_telu,psit,telu,1,21,0.5,short:short,0,3.044522437723423
h5,2011-07-14,195,1579,pyre_soro,pyre,soro,1,7,0,short:short,0,1.9459101490553132
h5,2011-07-14,195,1579,pyre_telu,pyre,telu,1,21,0.5,short:short,0,3.044522437723423
h5,2011-07-14,195,1579,soro_telu,soro,telu,7,21,0,short:short,1.9459101490553132,3.044522437723423
ho1,2012-07-06,188,841,hort_pasc,hort,pasc,1,3,1,med:long,0,1.0986122886681098
ho1,2012-07-06,188,841,hort_psit,hort,psit,1,2,1,short:long,0,0.6931471805599453
ho1,2012-07-06,188,841,pasc_psit,pasc,psit,3,2,1,short:med,1.0986122886681098,0.6931471805599453
ho2,2012-07-13,195,1045,hort_pasc,hort,pasc,3,8,0.23076923076923073,med:long,1.0986122886681098,2.0794415416798357
ho2,2012-07-13,195,1045,hort_prat,hort,prat,3,1,0.4999999999999999,short:long,1.0986122886681098,0
ho2,2012-07-13,195,1045,pasc_prat,pasc,prat,8,1,0.1428571428571429,short:med,2.0794415416798357,0
