site1,site2,metric,metric.class,value,elev1,elev2,man1,man2,lon1,lat1,lon2,lat2,elev.diff,mean.elev,man.diff,year
h2,t1,ST.l,ST.partition,0.6363301316508897,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2011
h2,t1,ST.lh,ST.partition,0.14479100179261684,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2011
h2,t1,WN,aggregate,0.8942338564584742,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2011
h2,t1,WN.repl,WN.partition,0.5109894378495358,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2011
h2,t1,WN.rich,WN.partition,0.3832444186089384,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2011
h2,wma1,OS,aggregate,0.05271907963823677,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma1,OS.repl,OS.partition,0.039002147283013384,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma1,OS.rich,OS.partition,0.013716932355223385,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma1,S,aggregate,0.5998027150478541,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma1,ST,aggregate,0.8416899141732177,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma1,ST.h,ST.partition,0.01703266469257825,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma1,ST.l,ST.partition,0.6460644290466058,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma1,ST.lh,ST.partition,0.17859282043403374,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma1,WN,aggregate,0.8944089938114544,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma1,WN.repl,WN.partition,0.5030634662745973,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma1,WN.rich,WN.partition,0.39134552753685714,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2011
h2,wma2,OS,aggregate,0.23480442284295916,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma2,OS.repl,OS.partition,0.2023349143119065,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma2,OS.rich,OS.partition,0.032469508531052654,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma2,S,aggregate,0.3512757746006076,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma2,ST,aggregate,0.42043934856320214,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma2,ST.h,ST.partition,0.043603778799488645,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma2,ST.l,ST.partition,0.359363673800633,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma2,ST.lh,ST.partition,0.017471895963080478,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma2,WN,aggregate,0.6552437714061613,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma2,WN.repl,WN.partition,0.46999060545917415,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma2,WN.rich,WN.partition,0.18525316594698715,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2011
h2,wma3,OS,aggregate,0.22925649497101536,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma3,OS.repl,OS.partition,0.188426307538416,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma3,OS.rich,OS.partition,0.040830187432599356,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma3,S,aggregate,0.4207475263537648,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma3,ST,aggregate,0.5538681760298537,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma3,ST.h,ST.partition,0.018745961308686446,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma3,ST.l,ST.partition,0.5009702435386554,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma3,ST.lh,ST.partition,0.034151971182511905,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma3,WN,aggregate,0.783124671000869,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma3,WN.repl,WN.partition,0.6072122275917375,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma3,WN.rich,WN.partition,0.17591244340913148,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2011
h2,wma4,OS,aggregate,0.05126164701884737,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma4,OS.repl,OS.partition,0.023336540659692383,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma4,OS.rich,OS.partition,0.02792510635915499,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma4,S,aggregate,0.5889649779889345,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma4,ST,aggregate,0.8739562789462912,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma4,ST.h,ST.partition,0.013363765589907529,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma4,ST.l,ST.partition,0.6535734478946815,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma4,ST.lh,ST.partition,0.20701906546170218,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma4,WN,aggregate,0.9252179259651386,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma4,WN.repl,WN.partition,0.5802864814448312,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma4,WN.rich,WN.partition,0.34493144452030744,987,1773,grasing,none,12.800967,47.574683,12.923983,47.574517,786,1380,TRUE,2011
h2,wma5,OS,aggregate,0.005951025596784998,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wma5,OS.repl,OS.partition,0,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wma5,OS.rich,OS.partition,0.005951025596784998,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wma5,S,aggregate,0.6939535228618217,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wma5,ST,aggregate,0.968954154290354,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wma5,ST.h,ST.partition,0.0054642444164547214,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wma5,ST.l,ST.partition,0.8010947207969601,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wma5,ST.lh,ST.partition,0.16239518907693917,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wma5,WN,aggregate,0.974905179887139,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wma5,WN.repl,WN.partition,0.724696929131556,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wma5,WN.rich,WN.partition,0.25020825075558295,987,2032,grasing,none,12.800967,47.574683,12.930633,47.5683,1045,1509.5,TRUE,2011
h2,wmb1,OS,aggregate,0.12563982823590178,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb1,OS.repl,OS.partition,0.051710444365015984,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb1,OS.rich,OS.partition,0.0739293838708858,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb1,S,aggregate,0.5336714878785723,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb1,ST,aggregate,0.690825874504891,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb1,ST.h,ST.partition,5.47945205479452e-4,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb1,ST.l,ST.partition,0.6313471760744103,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb1,ST.lh,ST.partition,0.05893075322500121,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb1,WN,aggregate,0.8164657027407928,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb1,WN.repl,WN.partition,0.723640427675252,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb1,WN.rich,WN.partition,0.09282527506554064,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2011
h2,wmb2,OS,aggregate,0.1920842944030942,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb2,OS.repl,OS.partition,0.16507015525063878,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb2,OS.rich,OS.partition,0.027014139152455433,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb2,S,aggregate,0.4446913942420854,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb2,ST,aggregate,0.5347004440262303,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb2,ST.h,ST.partition,0.02773800034702337,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb2,ST.l,ST.partition,0.4675578141033158,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb2,ST.lh,ST.partition,0.039404629575891095,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb2,WN,aggregate,0.7267847384293245,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb2,WN.repl,WN.partition,0.6488446338210364,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb2,WN.rich,WN.partition,0.07794010460828807,987,1140,grasing,grasing,12.800967,47.574683,12.955817,47.57715,153,1063.5,FALSE,2011
h2,wmb3,OS,aggregate,0.0886770925006094,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb3,OS.repl,OS.partition,0.06777290465222204,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb3,OS.rich,OS.partition,0.02090418784838736,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb3,S,aggregate,0.5846402727652698,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb3,ST,aggregate,0.7143444904172604,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb3,ST.h,ST.partition,0.022324622421768713,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb3,ST.l,ST.partition,0.6526953697779898,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb3,ST.lh,ST.partition,0.039324498217502,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb3,WN,aggregate,0.8030215829178698,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb3,WN.repl,WN.partition,0.7138220935629083,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb3,WN.rich,WN.partition,0.08919948935496164,987,1420,grasing,grasing,12.800967,47.574683,12.962033,47.569167,433,1203.5,FALSE,2011
h2,wmb4,OS,aggregate,0.19465045251359428,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb4,OS.repl,OS.partition,0.150091285878333,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb4,OS.rich,OS.partition,0.04455916663526127,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb4,S,aggregate,0.4393514772898481,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb4,ST,aggregate,0.53215224064326,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb4,ST.h,ST.partition,0.06968077864668884,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb4,ST.l,ST.partition,0.4014577638836173,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb4,ST.lh,ST.partition,0.061013698112953936,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb4,WN,aggregate,0.7268026931568544,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb4,WN.repl,WN.partition,0.6578466423902769,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb4,WN.rich,WN.partition,0.06895605076657754,987,1655,grasing,grasing,12.800967,47.574683,12.9406,47.571617,668,1321,FALSE,2011
h2,wmb5,OS,aggregate,0.2069761952844101,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h2,wmb5,OS.repl,OS.partition,0.18035415381200712,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h2,wmb5,OS.rich,OS.partition,0.026622041472402984,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h2,wmb5,S,aggregate,0.4065833454749383,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h2,wmb5,ST,aggregate,0.4641602011920052,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h2,wmb5,ST.h,ST.partition,0.06208024897395207,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h2,wmb5,ST.l,ST.partition,0.3596674079343781,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h2,wmb5,ST.lh,ST.partition,0.04241254428367501,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h2,wmb5,WN,aggregate,0.6711363964764153,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h2,wmb5,WN.repl,WN.partition,0.6206051206667192,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h2,wmb5,WN.rich,WN.partition,0.050531275809696075,987,1813,grasing,none,12.800967,47.574683,12.93625,47.571583,826,1400,TRUE,2011
h3,h4,OS,aggregate,0.2736573210665276,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h4,OS.repl,OS.partition,0.1997223317396512,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h4,OS.rich,OS.partition,0.0739349893268764,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h4,S,aggregate,0.38046157836134786,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h4,ST,aggregate,0.44030411128977304,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h4,ST.h,ST.partition,0.02136418803447986,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h4,ST.l,ST.partition,0.40481021565368996,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h4,ST.lh,ST.partition,0.01412970760160318,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h4,WN,aggregate,0.7139614323563006,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h4,WN.repl,WN.partition,0.619649966194173,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h4,WN.rich,WN.partition,0.09431146616212764,1105,1330,grasing,grasing,12.79875,47.5607,12.807417,47.557383,225,1217.5,FALSE,2011
h3,h5,OS,aggregate,0.23879469697194158,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h5,OS.repl,OS.partition,0.17064231417861023,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h5,OS.rich,OS.partition,0.06815238279333134,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h5,S,aggregate,0.395098979333597,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h5,ST,aggregate,0.477712509148877,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h5,ST.h,ST.partition,0.05214342194830855,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h5,ST.l,ST.partition,0.40326689811259847,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h5,ST.lh,ST.partition,0.02230218908796996,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h5,WN,aggregate,0.7165072061208185,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h5,WN.repl,WN.partition,0.6026261413659151,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h5,WN.rich,WN.partition,0.11388106475490348,1105,1579,grasing,none,12.79875,47.5607,12.816433,47.5593,474,1342,TRUE,2011
h3,h6,OS,aggregate,0.2756903702154076,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h6,OS.repl,OS.partition,0.1216156301335241,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h6,OS.rich,OS.partition,0.1540747400818835,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h6,S,aggregate,0.3698966572927601,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h6,ST,aggregate,0.42642228377117297,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h6,ST.h,ST.partition,0.024788282725238066,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h6,ST.l,ST.partition,0.3473695080870364,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h6,ST.lh,ST.partition,0.0542644929588985,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h6,WN,aggregate,0.7021126539865805,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h6,WN.repl,WN.partition,0.4156786449447912,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h6,WN.rich,WN.partition,0.2864340090417894,1105,1808,grasing,none,12.79875,47.5607,12.822917,47.555367,703,1456.5,TRUE,2011
h3,h7,OS,aggregate,0.11990872584856804,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,h7,OS.repl,OS.partition,0.08313338207414113,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,h7,OS.rich,OS.partition,0.036775343774426913,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,h7,S,aggregate,0.5636320101609482,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,h7,ST,aggregate,0.7223826861625393,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,h7,ST.h,ST.partition,0.04059451384172174,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,h7,ST.l,ST.partition,0.5577331144875486,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,h7,ST.lh,ST.partition,0.12405505783326894,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,h7,WN,aggregate,0.8422914120111074,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,h7,WN.repl,WN.partition,0.7412303993087286,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,h7,WN.rich,WN.partition,0.10106101270237877,1105,1984,grasing,none,12.79875,47.5607,12.829933,47.552167,879,1544.5,TRUE,2011
h3,ho1,OS,aggregate,0.07100940124382558,1105,841,grasing,grasing,12.79875,47.5607,12.880783,47.604083,264,973,FALSE,2011
h3,ho1,OS.repl,OS.partition,0.025028617857586807,1105,841,grasing,grasing,12.79875,47.5607,12.880783,47.604083,264,973,FALSE,2011
h3,ho1,OS.rich,OS.partition,0.045980783386238774,1105,841,grasing,grasing,12.79875,47.5607,12.880783,47.604083,264,973,FALSE,2011
h3,ho1,S,aggregate,0.6344218699537605,1105,841,grasing,grasing,12.79875,47.5607,12.880783,47.604083,264,973,FALSE,2011
